total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
212000,0.6698858737945557,0.0,212.0,212,351.22392692065876,142.32867431640625,160.41932678222656,1.0,1000.0,686.4325419897658,1.0359241962432861,573.8151398544454,0.8820903301239014,0.0,-158.41554260253906,26.6856746673584,0.17279721796512604,212.0,-0.04333813861012459,212.0,2.813369035720825,148.43594360351562,149.57431030273438,0.9623496532440186,3871.267187356949,483.1302906479217,-0.006119767669588327,54.76243042390983
213000,0.6699022054672241,0.0,213.0,213,352.80417673768056,142.41659545898438,161.5520477294922,1.0,1000.0,794.3048411523082,0.8610216975212097,576.9011870651148,0.8840830326080322,0.0,-158.1060791015625,16.915956497192383,0.17299418151378632,213.0,-0.04306671768426895,213.0,2.814115047454834,147.95944213867188,149.093994140625,0.8141401410102844,3889.5703089237213,486.6463459521586,0.045431703329086304,54.76183307737635
214000,0.6697953939437866,0.0,214.0,214,354.7772794826205,142.50381469726562,161.93557739257812,1.0,1000.0,906.4400757167696,0.6136029958724976,580.3152599146408,0.8813052177429199,0.0,-157.89723205566406,19.969032287597656,0.17320969700813293,214.0,-0.042775195091962814,214.0,2.814850091934204,147.95660400390625,148.75587463378906,0.6830472946166992,3907.960824251175,492.3296495230246,0.12118128687143326,54.760016700271215
215000,0.669898271560669,0.0,215.0,215,356.397044008569,142.5908203125,162.26303100585938,1.0,1000.0,840.1013182744115,1.0598574876785278,584.8598312191212,0.8382995128631592,0.0,-158.38818359375,12.365168571472168,0.1734585165977478,215.0,-0.04273800179362297,215.0,2.8151369094848633,147.45370483398438,149.1768035888672,1.1499125957489014,3926.357400894165,494.70178595634707,0.10470650345087051,54.75813280549478
216000,0.66985023021698,0.0,216.0,216,358.1857728223946,142.67764282226562,161.71034240722656,1.0,1000.0,861.6628031698256,0.9084711074829102,589.0270893266882,0.8653925657272339,0.0,-158.49754333496094,11.497679710388184,0.1736365705728531,216.0,-0.04244265332818031,216.0,2.815232992172241,149.05419921875,150.196044921875,0.7723243236541748,3944.6983032226562,497.30359860425705,0.027719667181372643,54.75703929589162
217000,0.669677734375,0.0,217.0,217,360.3497952220434,142.76309204101562,160.95191955566406,1.0,1000.0,778.1365303763849,0.8445860147476196,590.4832845238277,0.8825095891952515,0.0,-158.37210083007812,36.55763244628906,0.17384959757328033,217.0,-0.04221685230731964,217.0,2.81613826751709,148.24493408203125,149.10723876953125,0.8095116019248962,3963.2487919330597,501.44381551234073,0.117384172976017,54.75306027764133
218000,0.6696500778198242,0.0,218.0,218,361.80903670129453,142.8444366455078,161.17970275878906,1.0,1000.0,784.6195219487829,1.1679000854492188,592.4132000676167,0.8642385005950928,0.0,-158.12734985351562,23.53557777404785,0.17392480373382568,218.0,-0.04242578148841858,218.0,2.8179752826690674,145.1034393310547,146.3956756591797,1.2676033973693848,3981.652030467987,504.88875952895614,-0.03261027857661247,54.75114307625149
219000,0.6698669195175171,0.0,219.0,219,363.1405307856821,142.9272003173828,162.6608428955078,1.0,1000.0,971.675424144188,1.141945719718933,598.2594805541953,0.8195271492004395,0.0,-157.9524383544922,11.604076385498047,0.1741265058517456,219.0,-0.042059291154146194,219.0,2.81906795501709,144.4874267578125,145.275634765625,0.9478406310081482,4000.1179292201996,507.47217658089613,0.04935288429260254,54.748385891386164
220000,0.6697667837142944,0.0,220.0,220,364.73685922377575,143.01190185546875,162.67599487304688,1.0,1000.0,880.0773865764643,1.5701675415039062,601.0438781083999,0.8447798490524292,0.0,-158.3772430419922,21.364177703857422,0.1743677705526352,220.0,-0.04168509691953659,220.0,2.8212342262268066,144.57846069335938,146.0735626220703,1.5383189916610718,4018.5313062667847,510.9135696187056,0.004338940139859915,54.74636956465072
221000,0.6698248386383057,0.0,221.0,221,366.4361739311716,143.0977783203125,162.26321411132812,1.0,1000.0,703.6387933661024,1.9780776500701904,602.7058221133358,0.8929374814033508,0.0,-158.7805938720703,27.467178344726562,0.17459149658679962,221.0,-0.0412958599627018,221.0,2.82391095161438,146.38462829589844,147.36859130859375,2.229649782180786,4036.9379844665527,512.8130097085517,0.11140238493680954,54.74446247387753
222000,0.6699072122573853,0.0,222.0,222,367.2984057527687,143.1796875,162.9855194091797,1.0,1000.0,906.4094245535625,1.7018954753875732,604.9420405789951,0.8719268441200256,0.0,-158.73658752441406,27.490806579589844,0.17467300593852997,222.0,-0.04126567766070366,222.0,2.8261311054229736,146.3633270263672,147.8267822265625,1.7390767335891724,4055.275178670883,513.6203006212417,0.04996447637677193,54.7435106667066
223000,0.6697328686714172,0.0,223.0,223,368.4767913777808,143.26223754882812,162.8907470703125,1.0,1000.0,893.361889571692,0.9057416915893555,609.1783798519555,0.8329392075538635,0.0,-159.40257263183594,27.18924331665039,0.1747792363166809,223.0,-0.041303087025880814,223.0,2.8260233402252197,146.33828735351562,147.1534423828125,0.8362082839012146,4073.6876809597015,515.201256937477,0.2379794865846634,54.74155543202184
224000,0.6698700189590454,0.0,224.0,224,368.99206645786427,143.344970703125,162.6611785888672,1.0,1000.0,756.3352614597162,0.8323341012001038,611.1535676617079,0.8555119633674622,0.0,-159.63526916503906,21.59402084350586,0.174795001745224,224.0,-0.04159828647971153,224.0,2.825784683227539,147.12054443359375,148.08665466308594,0.9034131765365601,4091.9927241802216,515.5115968930708,0.12743204832077026,54.741055299621905
225000,0.6695959568023682,0.0,225.0,225,369.5947083439368,143.427490234375,163.17430114746094,1.0,1000.0,803.2588756547354,1.036818504333496,612.3278289972621,0.817584216594696,0.0,-159.5828094482422,40.58199691772461,0.17477275431156158,225.0,-0.04205203428864479,225.0,2.8254456520080566,145.98626708984375,146.90451049804688,1.2062427997589111,4110.409509897232,515.5124585857228,-0.007330149412155151,54.739071486243574
226000,0.6694961190223694,0.0,226.0,226,370.8109624730703,143.51312255859375,163.49830627441406,1.0,1000.0,816.8551336353128,1.9579600095748901,615.6425404127423,0.85385662317276,0.0,-159.73321533203125,30.688913345336914,0.174888014793396,226.0,-0.04195776581764221,226.0,2.8251590728759766,146.19439697265625,147.84323120117188,1.8578861951828003,4128.829302072525,516.6174819554299,0.024606376886367798,54.73706551311193
227000,0.6694247126579285,0.0,227.0,227,372.667187960794,143.60247802734375,163.84185791015625,1.0,1000.0,841.3087925654975,1.2346327304840088,618.9036930711378,0.8401339650154114,0.0,-160.49827575683594,3.340449571609497,0.17505182325839996,227.0,-0.041719838976860046,227.0,2.8249497413635254,148.22970581054688,149.37908935546875,1.0347400903701782,4147.208200216293,520.3751978995072,0.06609410047531128,54.735617080464166
228000,0.6694862246513367,0.0,228.0,228,374.1571180765623,143.689208984375,163.96701049804688,1.0,1000.0,737.70142761825,1.0323333740234375,620.966965038593,0.8562667369842529,0.0,-160.75112915039062,16.508670806884766,0.17509856820106506,228.0,-0.042195528745651245,228.0,2.825752019882202,148.3372802734375,149.87957763671875,1.0714057683944702,4165.607996940613,522.8581727462026,-0.019279390573501587,54.73390683123621
229000,0.6694325804710388,0.0,229.0,229,375.22962305208097,143.7735595703125,163.63148498535156,1.0,1000.0,698.2613478376211,1.1336390972137451,623.8248167809776,0.8927992582321167,0.0,-160.72372436523438,27.876073837280273,0.175197571516037,229.0,-0.04227790981531143,229.0,2.8264553546905518,148.72959899902344,149.80621337890625,1.3687512874603271,4183.85836648941,524.4945499689624,0.2037011981010437,54.73416639391385
230000,0.669429361820221,0.0,230.0,230,376.0718012852854,143.85568237304688,164.86495971679688,1.0,1000.0,878.8793170903075,1.2128082513809204,626.8847364341257,0.9260254502296448,0.0,-161.29086303710938,15.760546684265137,0.17533789575099945,230.0,-0.04215311259031296,230.0,2.829383373260498,149.89437866210938,151.18959045410156,1.0476080179214478,4202.162338018417,527.6446683106724,0.08939393609762192,54.73372552009959
231000,0.6694031357765198,0.0,231.0,231,377.64422398229664,143.94358825683594,164.9916534423828,1.0,1000.0,702.169038584879,1.5956711769104004,627.9556481591608,0.8648349046707153,0.0,-161.73593139648438,11.221871376037598,0.17551679909229279,231.0,-0.04177883639931679,231.0,2.8294663429260254,149.86480712890625,150.92193603515625,1.6633890867233276,4220.511999368668,528.551500620872,0.1372503936290741,54.73269594649998
232000,0.66950923204422,0.0,232.0,232,378.7006647390206,144.03054809570312,164.74478149414062,1.0,1000.0,772.318293811507,1.5739152431488037,630.3404382902739,0.9064757823944092,0.0,-161.59278869628906,36.69381332397461,0.17569240927696228,232.0,-0.04146557301282883,232.0,2.832054615020752,150.43353271484375,151.61163330078125,1.5920510292053223,4238.902966976166,530.3011738451929,0.1579449623823166,54.731141950507514
233000,0.6694462299346924,0.0,233.0,233,379.5616353767431,144.1139678955078,164.76351928710938,1.0,1000.0,691.3660269046507,1.2705082893371582,630.552418478117,0.8914780020713806,0.0,-161.71327209472656,24.864091873168945,0.1757785677909851,233.0,-0.04136822372674942,233.0,2.8336479663848877,149.4810028076172,150.48861694335938,1.1410943269729614,4257.35470199585,530.3230153159736,0.25361260771751404,54.72882019690995
234000,0.6696015000343323,0.0,234.0,234,380.4017260441041,144.1990203857422,164.80130004882812,1.0,1000.0,645.4237016340951,0.8345404863357544,629.7581960496384,0.8840076327323914,0.0,-162.10406494140625,12.38163948059082,0.17581145465373993,234.0,-0.04161905497312546,234.0,2.833118200302124,150.52499389648438,151.29110717773438,0.7933226823806763,4275.807130813599,529.9538407955066,0.2772497832775116,54.72650960181981
235000,0.6694340109825134,0.0,235.0,235,381.3523908302354,144.28338623046875,165.00079345703125,1.0,1000.0,802.286813983044,2.0334393978118896,631.8635856773485,0.8834215402603149,0.0,-162.0253143310547,31.827383041381836,0.1759352833032608,235.0,-0.041464053094387054,235.0,2.834264039993286,150.0768585205078,151.08544921875,2.195871591567993,4294.20290017128,532.0959564845872,0.20805160701274872,54.72494091758606
236000,0.6694757342338562,0.0,236.0,236,382.1143799699494,144.36929321289062,165.90682983398438,1.0,1000.0,817.4414378831996,1.7342478036880493,637.2129428829787,0.8604966402053833,0.0,-162.30882263183594,27.13799285888672,0.17619433999061584,236.0,-0.040513262152671814,236.0,2.8342299461364746,148.32009887695312,149.51507568359375,1.8025908470153809,4312.669734954834,531.5356999846485,0.2715020179748535,54.72248386821385
237000,0.6693463325500488,0.0,237.0,237,383.1805307834696,144.4578857421875,165.66322326660156,1.0,1000.0,579.5619785415381,1.4755116701126099,638.6556634958185,0.8700462579727173,0.0,-162.91477966308594,27.746877670288086,0.17620080709457397,237.0,-0.04101966693997383,237.0,2.8342714309692383,148.5235595703125,149.77525329589844,1.7325469255447388,4331.300892829895,534.149809992462,0.2098308950662613,54.717971774330806
238000,0.6691669225692749,0.0,238.0,238,384.6138863184079,144.54888916015625,166.57398986816406,1.0,1000.0,828.3527798612306,2.1051995754241943,639.7800305964053,0.8872220516204834,0.0,-162.73468017578125,30.1895809173584,0.17630627751350403,238.0,-0.04124448820948601,238.0,2.8337998390197754,150.05450439453125,151.32327270507812,2.4775588512420654,4349.721864700317,541.1099913740212,0.1697935312986374,54.71614218174786
239000,0.6689793467521667,0.0,239.0,239,386.6105164262039,144.64138793945312,166.65101623535156,1.0,1000.0,786.5964078433083,2.475550651550293,641.650759792601,0.8769050240516663,0.0,-163.19644165039062,25.145278930664062,0.1765071153640747,239.0,-0.040793318301439285,239.0,2.8348793983459473,150.95162963867188,152.10540771484375,2.550786256790161,4368.206013917923,545.2140844429279,0.28893518447875977,54.713536687258156
240000,0.6688862442970276,0.0,240.0,240,387.6476758897981,144.72909545898438,161.73330688476562,1.0,1000.0,248.97410849712946,2.631578207015991,637.8291980343726,0.8675873875617981,0.0,-163.613525390625,15.86328411102295,0.17667700350284576,240.0,-0.040524017065763474,240.0,2.8353986740112305,152.0004425048828,153.35427856445312,2.673084259033203,4386.6429879665375,546.3971904355774,0.28133144974708557,54.711541526941964
241000,0.6695090532302856,0.0,241.0,241,384.4551743921104,144.77032470703125,165.71243286132812,1.0,1000.0,719.996151988468,1.9971694946289062,639.2282645178004,0.8813194036483765,0.0,-163.9658966064453,29.242416381835938,0.1763046383857727,241.0,-0.04053056612610817,241.0,2.830514907836914,153.54953002929688,154.81710815429688,1.7389206886291504,4405.019386768341,536.2289933311516,0.30359166860580444,54.7103154015413
242000,0.6693682074546814,0.0,242.0,242,386.29068637557435,144.86392211914062,167.06011962890625,1.0,1000.0,799.4053183761589,1.0136135816574097,640.8621975805188,0.8598408102989197,0.0,-164.21412658691406,29.338401794433594,0.17645367980003357,242.0,-0.040518868714571,242.0,2.8315699100494385,152.60403442382812,153.88796997070312,1.460347056388855,4423.324433326721,538.1079233989234,0.24334125220775604,54.70998197118341
243000,0.669216513633728,0.0,243.0,243,387.79661141141685,144.95399475097656,166.93780517578125,1.0,1000.0,693.2888627116,1.3000767230987549,640.7417001662986,0.8723006248474121,0.0,-164.0296630859375,41.22511672973633,0.17654548585414886,243.0,-0.04063742980360985,243.0,2.8324193954467773,152.00875854492188,153.19894409179688,1.4340583086013794,4441.748858213425,539.8756459705324,0.20184093713760376,54.7081808893041
244000,0.6692737340927124,0.0,244.0,244,388.77951299436023,145.04373168945312,168.20762634277344,1.0,1000.0,897.5008475423596,1.1050353050231934,644.2234106900225,0.9092512130737305,0.0,-164.15994262695312,19.85413360595703,0.17672139406204224,244.0,-0.0403306819498539,244.0,2.8320398330688477,151.79664611816406,153.27096557617188,1.171815276145935,4460.228173017502,539.930528401032,0.03399069979786873,54.70572144180807
245000,0.6691107749938965,0.0,245.0,245,390.3633837371089,145.13494873046875,168.0440216064453,1.0,1000.0,837.1932064665482,1.292009711265564,647.4756388407071,0.8834921717643738,0.0,-164.38267517089844,30.405431747436523,0.17678719758987427,245.0,-0.04064520448446274,245.0,2.8324811458587646,151.76087951660156,153.08680725097656,1.512780785560608,4478.604145050049,543.1431573433574,0.2835671305656433,54.70454455564795
246000,0.6688898205757141,0.0,246.0,246,391.1271292400284,145.2230224609375,168.14352416992188,1.0,1000.0,734.5390215876942,2.5063247680664062,648.7037452175407,0.8842471241950989,0.0,-164.50489807128906,25.519651412963867,0.17694546282291412,246.0,-0.04028264060616493,246.0,2.831547737121582,152.99197387695312,154.06689453125,2.8962490558624268,4497.00310921669,543.4042464376472,0.11112674325704575,54.70309760200488
247000,0.6685561537742615,0.0,247.0,247,392.29475549590865,145.31329345703125,168.13763427734375,1.0,1000.0,820.6946021558063,2.3463804721832275,650.4944831265489,0.8663797378540039,0.0,-164.99639892578125,19.124738693237305,0.17699319124221802,247.0,-0.04056578502058983,247.0,2.8311264514923096,152.72216796875,153.9546661376953,2.602008819580078,4515.486876964569,544.8593612054281,0.08884000778198242,54.700635109815664
248000,0.6684532165527344,0.0,248.0,248,393.5999196370151,145.4053497314453,168.6591339111328,1.0,1000.0,867.8781827563929,1.8604958057403564,652.455849404895,0.8804364800453186,0.0,-165.48660278320312,25.11241912841797,0.1771838366985321,248.0,-0.04018956050276756,248.0,2.8322017192840576,152.37075805664062,153.43887329101562,1.9016183614730835,4533.845954656601,546.3835043417149,0.3414674699306488,54.69969700785386
249000,0.6685255765914917,0.0,249.0,249,394.4468066359096,145.4972686767578,168.991455078125,1.0,1000.0,874.9628707715826,1.4067236185073853,654.4615587537801,0.9021463394165039,0.0,-165.6997833251953,19.659215927124023,0.1772887259721756,249.0,-0.040124744176864624,249.0,2.831697702407837,151.3241729736328,152.57125854492188,1.7621737718582153,4552.206143140793,546.375292726898,0.2922635078430176,54.69875312549061
250000,0.6685047745704651,0.0,250.0,250,395.9570534257349,145.5889434814453,168.6226806640625,1.0,1000.0,838.8120462495068,2.1563825607299805,657.3697819534538,0.8881754279136658,0.0,-165.4219512939453,43.87060546875,0.17741484940052032,250.0,-0.04000750556588173,250.0,2.8319921493530273,152.11187744140625,153.36245727539062,2.2584664821624756,4570.5334894657135,549.7006894770822,0.11129263788461685,54.69820986460478
251000,0.668332576751709,0.0,251.0,251,397.21820163634516,145.6808624267578,169.48802185058594,1.0,1000.0,729.2234433572714,1.8602094650268555,658.9539671580044,0.8650763034820557,0.0,-166.25775146484375,20.8232479095459,0.1775813102722168,251.0,-0.03979115188121796,251.0,2.832432270050049,151.85585021972656,153.46499633789062,2.113107681274414,4588.979124069214,551.6383636944693,-0.0301507618278265,54.69626102317703
