eval/episodes,rollout/episode_steps,total/steps_per_second,total/episodes,reference_actor_Q_mean,train/param_noise_distance,total/steps,obs_rms_std,train/loss_critic,reference_Q_std,param_noise_stddev,reference_actor_Q_std,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,rollout/return,eval/return_history,train/loss_actor,total/epochs,reference_action_std,obs_rms_mean,rollout/actions_mean,eval/return,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_mean,total/duration,eval/Q,reference_perturbed_action_std,rollout/return_history
645.0,806.8798498122653,66.90487334229208,799.0,146.90994262695312,0.2169838845729828,645000,0.37026479840278625,49.348480224609375,26.489986419677734,0.030804326970036468,21.27214241027832,0.0,0.017140403389930725,799.0,1.0,143.98364308907287,451.6829073126769,-133.8700408935547,645,0.3362623453140259,0.024410780519247055,0.05025158450007439,678.5525029068406,144.84298706054688,141.64735412597656,0.4602343738079071,-0.08750788867473602,9640.553337574005,148.86703491210938,0.3790084421634674,324.98869996006664
646.0,807.12125,66.89546826477996,800.0,147.07586669921875,0.21539872884750366,646000,0.3702358305454254,27.638505935668945,27.353622436523438,0.0314234939421342,22.475297927856445,0.0,0.02732408046722412,800.0,1.0,144.54020104010846,450.87379237272484,-133.57017517089844,646,0.3459704518318176,0.02440403401851654,0.05010781064629555,625.0157575593033,144.98196411132812,141.66107177734375,0.4600725769996643,-0.05161651223897934,9656.857433795929,150.08529663085938,0.3594498038291931,324.42329932061676
647.0,807.3620474406991,66.88596762070928,801.0,147.256103515625,0.1834881603717804,647000,0.3701903223991394,24.52600860595703,20.515392303466797,0.0314234939421342,17.824800491333008,0.0,0.10388757288455963,801.0,1.0,145.1890173535691,447.5143710782424,-133.9127655029297,647,0.34491467475891113,0.02440647967159748,0.05011693388223648,356.40061012479947,145.76779174804688,141.67327880859375,0.45986664295196533,0.17606611549854279,9673.179936170578,148.2918701171875,0.3416808545589447,325.40944759437093
648.0,807.6022443890274,66.87550501473429,802.0,147.83421325683594,0.18020577728748322,648000,0.3701428472995758,38.94905090332031,18.397510528564453,0.0314234939421342,16.26396369934082,0.0,-0.031154721975326538,802.0,1.0,145.62526839628543,442.95816079951504,-134.23812866210938,648,0.36378541588783264,0.024417046457529068,0.05024757236242294,171.80035834751055,146.21633911132812,141.6875,0.4597140848636627,0.04610462486743927,9689.646453619003,148.44395446777344,0.3636373281478882,325.468180217123
649.0,807.8418430884184,66.8667534147759,803.0,147.52392578125,0.14807747304439545,649000,0.37016168236732483,25.70104217529297,21.101337432861328,0.030197360033365813,19.631135940551758,0.0,-0.007341304793953896,803.0,1.0,145.87179981060916,442.94359320892005,-133.57176208496094,649,0.369345486164093,0.02440798468887806,0.050224725157022476,645.0197740641667,146.069580078125,141.70286560058594,0.4595481753349304,-0.0022371746599674225,9705.869761228561,149.9480438232422,0.3787597715854645,324.85428319013374
650.0,808.0808457711443,66.85848334767624,804.0,146.72119140625,0.18816439807415009,650000,0.3701254725456238,20.449960708618164,25.831090927124023,0.030197360033365813,23.443492889404297,0.0,0.00042315758764743805,804.0,1.0,146.43248554671752,438.13038259886446,-134.02088928222656,650,0.3641827702522278,0.024421097710728645,0.05023930221796036,0.19574269734595884,145.14407348632812,141.7164764404297,0.4594098627567291,0.12533482909202576,9722.027294874191,101.33316802978516,0.33881697058677673,332.51691045017634
651.0,808.3192546583851,66.85492047085431,805.0,147.2646484375,0.17813967168331146,651000,0.370103657245636,54.86887741088867,23.267520904541016,0.030804326970036468,20.993701934814453,0.0,-0.009496154263615608,805.0,1.0,146.95914871300417,435.8997915788144,-134.33389282226562,651,0.37070491909980774,0.024440133944153786,0.05028551444411278,378.80248220423965,145.67185974121094,141.7294464111328,0.459219753742218,0.07168528437614441,9737.50316977501,140.6333770751953,0.3858841061592102,335.2834344440983
652.0,808.5570719602978,66.84488871180291,806.0,146.9404754638672,0.2138511687517166,652000,0.3700646162033081,16.393672943115234,26.701139450073242,0.030804326970036468,21.193645477294922,0.0,0.05118027329444885,806.0,1.0,147.7572866239018,432.9532068627047,-133.53292846679688,652,0.3684081733226776,0.024460231885313988,0.05027706176042557,391.2272098375171,144.78076171875,141.74571228027344,0.45908448100090027,0.0957874059677124,9753.924534320831,151.58761596679688,0.38120636343955994,339.6507890167248
653.0,808.7942998760842,66.83548121373579,807.0,146.75485229492188,0.19843481481075287,653000,0.3699745237827301,38.80198669433594,27.25130271911621,0.03269941380439556,23.653322219848633,0.0,0.06020548939704895,807.0,1.0,148.15625510540576,431.9109852743232,-132.84173583984375,653,0.40326550602912903,0.024485817179083824,0.0502576045691967,502.08432511359996,144.96482849121094,141.7594757080078,0.45893022418022156,0.06640021502971649,9770.25957083702,149.99484252929688,0.372946560382843,338.91614200012305
654.0,808.8118811881188,66.82570081026924,808.0,145.756591796875,0.15766125917434692,654000,0.3699404001235962,31.350698471069336,26.828657150268555,0.0320551061703711,24.50004005432129,0.0,0.11766083538532257,808.0,1.0,148.50939290689206,434.0241926782867,-132.86358642578125,654,0.34748291969299316,0.02449588105082512,0.05035543814301491,634.9300887170891,144.27175903320312,141.76914978027344,0.4587690830230713,0.21281099319458008,9786.653818368912,151.82000732421875,0.3730632960796356,340.7148746201669
655.0,809.0482076637825,66.82292270762855,809.0,146.17245483398438,0.1971387416124344,655000,0.3698945939540863,27.38003158569336,27.761356353759766,0.03269941380439556,24.25197982788086,0.0,-0.11647886037826538,809.0,1.0,148.83919842168203,436.7720998375509,-134.1295928955078,655,0.34622469544410706,0.024499904364347458,0.05043980851769447,588.7496484556966,144.18170166015625,141.7787322998047,0.458633691072464,-0.07871530950069427,9802.025614261627,149.2578887939453,0.38309943675994873,342.34164875590307
656.0,809.283950617284,66.82011271008332,810.0,146.98558044433594,0.1662198007106781,656000,0.3698674142360687,39.736331939697266,26.418134689331055,0.03269941380439556,22.280834197998047,0.0,-0.13286936283111572,810.0,1.0,149.3444190271655,437.2279310065202,-133.8824462890625,656,0.361332505941391,0.024487603455781937,0.050313085317611694,535.7407741272501,144.98516845703125,141.78939819335938,0.45847925543785095,-0.08090885728597641,9817.403374433517,150.9993438720703,0.3876860439777374,343.7084422260116
657.0,809.5191122071517,66.8102784744149,811.0,147.05093383789062,0.19903478026390076,657000,0.36985763907432556,37.637245178222656,22.51345443725586,0.03335667202186391,21.76761817932129,0.0,0.022326437756419182,811.0,1.0,149.75209192895085,437.0461318694885,-133.99789428710938,657,0.36052605509757996,0.024466371163725853,0.050166189670562744,457.1763578353828,145.6775360107422,141.80096435546875,0.458339124917984,-0.07116099447011948,9833.816218137741,147.340576171875,0.3570823669433594,346.6675182956977
658.0,809.7536945812808,66.80080804938841,812.0,145.82998657226562,0.2639654874801636,658000,0.3698345422744751,31.767396926879883,25.900920867919922,0.0347110866662064,24.45533561706543,0.0,-0.030300334095954895,812.0,1.0,149.76014488031095,438.1668549787207,-131.8693084716797,658,0.3702973425388336,0.024471675977110863,0.05015794187784195,650.4820077563332,144.3445587158203,141.78558349609375,0.45832616090774536,-0.06340568512678146,9850.18024802208,148.89675903320312,0.380744606256485,344.16731146831603
659.0,809.9876998769988,66.79173663660801,813.0,146.70713806152344,0.2331780344247818,659000,0.3698137402534485,15.825274467468262,25.784351348876953,0.03402714112950338,22.680065155029297,0.0,-0.008112963289022446,813.0,1.0,150.5337734648881,439.58713492919685,-134.9015350341797,659,0.3628690838813782,0.024473849684000015,0.050130072981119156,655.405380345551,144.89599609375,141.79852294921875,0.4581444561481476,0.0400719940662384,9866.48997592926,150.50592041015625,0.4066454768180847,347.874027206234
660.0,810.2211302211302,66.7829819400264,814.0,147.71591186523438,0.23680678009986877,660000,0.36983102560043335,14.838286399841309,23.871299743652344,0.03335667202186391,18.74337387084961,0.0,-0.025652997195720673,814.0,1.0,151.00631067714988,441.0645543768109,-134.56341552734375,660,0.3376520574092865,0.024471959099173546,0.050069358199834824,664.0861641306374,145.47482299804688,141.8082275390625,0.45796439051628113,-0.04051293432712555,9882.757265806198,150.88119506835938,0.3602660000324249,347.1363488138718
661.0,810.4539877300614,66.77339738190537,815.0,148.02731323242188,0.2560518980026245,661000,0.36982038617134094,32.81843948364258,24.655290603637695,0.03335667202186391,20.602153778076172,0.0,-0.07995299994945526,815.0,1.0,151.53992126300804,442.7416089054045,-134.88963317871094,661,0.3367840051651001,0.02447163313627243,0.05001800134778023,528.137698782609,145.79989624023438,141.82064819335938,0.45777300000190735,0.09485640376806259,9899.151846647263,150.75106811523438,0.34771186113357544,347.4621766799882
662.0,810.0882352941177,66.76444874986824,816.0,146.8314208984375,0.20843598246574402,662000,0.3697563409805298,18.360050201416016,28.160255432128906,0.0320551061703711,23.26934814453125,0.0,0.04411785677075386,816.0,1.0,151.72354808596089,445.100432656724,-135.4365692138672,662,0.3464221954345703,0.024485362693667412,0.050016116350889206,617.5636753466872,144.59596252441406,141.8331756591797,0.4576391577720642,-0.11853979527950287,9915.456689834595,149.94097900390625,0.3439114987850189,350.2577930251516
663.0,810.4315403422983,66.75603170626731,818.0,147.74293518066406,0.21700900793075562,663000,0.3697923421859741,36.37339782714844,26.229873657226562,0.0314234939421342,20.951936721801758,0.0,0.02734396979212761,818.0,1.0,152.79852962635908,448.355330181136,-135.56126403808594,663,0.3689410388469696,0.02450256049633026,0.05007338896393776,643.5184103465576,145.6000213623047,141.84759521484375,0.45742103457450867,-0.06865295022726059,9931.686816215515,149.9291534423828,0.41840964555740356,355.7194261118164
664.0,810.6630036630037,66.74667538468748,819.0,148.11715698242188,0.17731250822544098,664000,0.3698004186153412,39.92539978027344,24.516685485839844,0.0314234939421342,19.506591796875,0.0,-0.033266860991716385,819.0,1.0,153.17857170665957,444.6263485249609,-135.25430297851562,664,0.36736834049224854,0.02450583130121231,0.050007276237010956,212.2824216337227,145.890625,141.86007690429688,0.4573141038417816,-0.07090030610561371,9948.061025857925,130.37550354003906,0.36028778553009033,355.8971943435644
665.0,809.7829268292683,66.73803317170386,820.0,148.42523193359375,0.16465258598327637,665000,0.36982640624046326,26.122692108154297,24.070886611938477,0.0314234939421342,18.75316619873047,0.0,0.05773428827524185,820.0,1.0,153.09038584139117,446.21839834879097,-135.44532775878906,665,0.3483935594558716,0.024510974064469337,0.04995890334248543,473.7471942409501,146.38336181640625,141.87210083007812,0.4571225643157959,0.015942182391881943,9964.333205461502,147.68138122558594,0.3894781172275543,354.18767952015463
666.0,809.6484184914842,66.72846534619505,822.0,147.73159790039062,0.2129952609539032,666000,0.36987605690956116,13.8632230758667,26.47606086730957,0.030804326970036468,21.596664428710938,0.0,-0.05908738449215889,822.0,1.0,153.6447193337366,450.27486575040143,-135.54824829101562,666,0.37480348348617554,0.02451465278863907,0.050027113407850266,523.217976574086,145.62185668945312,141.8833465576172,0.4569527208805084,0.08350871503353119,9980.748044252396,151.02639770507812,0.3632797300815582,353.7968170452483
667.0,809.8797083839611,66.71971825797807,823.0,147.87991333007812,0.1388344168663025,667000,0.3699069023132324,42.54524230957031,26.160581588745117,0.030197360033365813,21.178268432617188,0.0,-0.14363743364810944,823.0,1.0,154.04651294898727,450.98056444658056,-136.20440673828125,667,0.3656216263771057,0.02450968325138092,0.04997090995311737,559.171685223271,145.71975708007812,141.89486694335938,0.4568440616130829,-0.06435155868530273,9997.04461312294,150.63546752929688,0.42289507389068604,353.22272279812955
668.0,810.1104368932039,66.71284930555537,824.0,148.11111450195312,0.19243034720420837,668000,0.3698926270008087,13.740032196044922,25.81139373779297,0.030197360033365813,20.990636825561523,0.0,0.02688451111316681,824.0,1.0,154.4420328895235,450.51406283915026,-136.01617431640625,668,0.34812501072883606,0.024513570591807365,0.04989441856741905,432.0535422074011,146.10684204101562,141.90745544433594,0.45676666498184204,0.1920831799507141,10013.063554525375,150.98956298828125,0.36871138215065,363.5140343675486
669.0,810.3406060606061,66.70371694674488,825.0,147.95281982421875,0.2461954951286316,669000,0.36995741724967957,24.50186538696289,26.69028091430664,0.02960235274322695,21.44202423095703,0.0,-0.07417035102844238,825.0,1.0,154.52862466812613,456.85364781049645,-136.3756561279297,669,0.3710654675960541,0.02452615275979042,0.04999649152159691,542.7687530283252,145.74154663085938,141.920166015625,0.45662635564804077,0.02055804617702961,10029.426104307175,149.64166259765625,0.37912312150001526,365.768291696477
670.0,810.5702179176756,66.6946878953503,826.0,147.408203125,0.1745927631855011,670000,0.37003445625305176,20.241918563842773,27.526960372924805,0.02960235274322695,24.167837142944336,0.0,-0.0018593305721879005,826.0,1.0,155.1290867675514,458.9529733298867,-136.00250244140625,670,0.38933610916137695,0.024519920349121094,0.049941062927246094,590.066138095916,145.695556640625,141.9320831298828,0.45648908615112305,-0.03812861442565918,10045.777574539185,151.45175170898438,0.44677984714508057,367.48946517300135
671.0,810.7992744860943,66.68520076869771,827.0,147.857177734375,0.19960108399391174,671000,0.370023638010025,28.45090103149414,26.54848289489746,0.02960235274322695,23.46891975402832,0.0,-0.03693530708551407,827.0,1.0,155.50663458512926,461.2760579940108,-135.7816925048828,671,0.3599739372730255,0.024517137557268143,0.049924563616514206,486.8160748572348,146.19493103027344,141.94334411621094,0.45636335015296936,0.03777981549501419,10062.202591657639,151.5183563232422,0.35971197485923767,367.22123686810534
672.0,810.5169082125603,66.67601485603036,828.0,148.20376586914062,0.192117378115654,672000,0.37008339166641235,35.3203239440918,27.90402603149414,0.029019069447335507,23.112258911132812,0.0,0.061719655990600586,828.0,1.0,155.68989427527484,464.25542200916266,-136.17098999023438,672,0.4328550100326538,0.02451845072209835,0.04997767135500908,448.28091675951066,146.03955078125,141.95533752441406,0.45619791746139526,0.03859076276421547,10078.586751937866,149.76702880859375,0.3626352846622467,388.14925034569404
673.0,810.0819277108434,66.67132569048985,830.0,147.2500762939453,0.18282581865787506,673000,0.37013110518455505,22.809785842895508,29.137998580932617,0.02960235274322695,25.947343826293945,0.0,0.03994302451610565,830.0,1.0,156.0179053610725,463.60897712857616,-135.4844207763672,673,0.36370521783828735,0.024522315710783005,0.05003261938691139,430.66786181333725,145.62579345703125,141.96420288085938,0.45608702301979065,0.21293574571609497,10094.294556617737,151.5927276611328,0.3989415764808655,390.7424283421769
674.0,809.5228365384615,66.6748457589965,832.0,147.50436401367188,0.24100904166698456,674000,0.3702085018157959,27.074087142944336,26.947145462036133,0.030197360033365813,22.767147064208984,0.0,0.013816865161061287,832.0,1.0,155.70476092687247,460.48918677274094,-136.0891876220703,674,0.35652950406074524,0.024521024897694588,0.050020482391119,354.14056900586826,145.63943481445312,141.9190216064453,0.45613017678260803,0.07633867114782333,10108.759792804718,149.53807067871094,0.36015617847442627,380.48608333508315
