eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,reference_perturbed_action_mean,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,rollout/return,reference_actor_Q_std,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
263.0,208.6034393310547,1469.1028073794932,1.0,-0.06951894611120224,-313.6387023925781,343.4576110839844,0.0,0.05555920675396919,0.8292434811592102,0.019490749081111935,263000,2120.138285545886,0.8112941980361938,0.2676612436771393,0.8009299039840698,316.34161376953125,263.0,263.0,39.37671228938623,6679.074628353119,879.8902172529284,2.3567116260528564,263,1000.0,0.08886277675628662,2.5167829990386963,318.3138427734375,2.0143930912017822,1670.73614680529,-0.007352858781814575,97.57272338867188
264.0,209.1145782470703,1470.7798267021954,1.0,0.12987537682056427,-312.81353759765625,341.8034362792969,0.0,0.05539088696241379,0.8180178999900818,0.018730226766195082,264000,1917.7414980039225,0.811435878276825,0.18368762731552124,0.8063955903053284,316.24884033203125,264.0,264.0,39.38050926045059,6703.823920965195,884.0646313660587,1.7394047975540161,264,1000.0,0.08891144394874573,2.5189499855041504,318.0069885253906,1.8718500137329102,1678.404956499433,0.1064482107758522,120.99085235595703
265.0,209.6207733154297,1477.3297629166461,1.0,0.022055387496948242,-313.4423522949219,336.5065002441406,0.0,0.055501122027635574,0.7699460387229919,0.017999379770019416,265000,1462.379738437154,0.8116472959518433,0.1879662573337555,0.7503286004066467,315.6863098144531,265.0,265.0,39.38592357532564,6728.292139530182,888.1986315823597,1.8598204851150513,265,1000.0,0.08913950622081757,2.521188974380493,317.7763671875,1.9542111158370972,1677.825612669559,-0.006862908601760864,134.75076293945312
266.0,210.1084442138672,1478.878230536651,1.0,0.02001110650599003,-313.2597351074219,340.2250061035156,0.0,0.055173613131046295,0.8199490904808044,0.018361167303396805,266000,1659.007036195178,0.8116024732589722,0.20137228071689606,0.7940613627433777,314.1875,266.0,266.0,39.392050407577734,6752.631489038467,890.7517791708417,2.058736801147461,266,1000.0,0.08911268413066864,2.522374391555786,317.3292236328125,2.4148507118225098,1680.988614218685,-0.02251523733139038,108.74507141113281
267.0,210.60255432128906,1480.5377029333688,1.0,0.010122428648173809,-314.64111328125,340.32232666015625,0.0,0.05505867302417755,0.8165063858032227,0.018361167303396805,267000,1788.8112031961014,0.8117193579673767,0.21879495680332184,0.8186015486717224,316.25421142578125,267.0,267.0,39.397461135270255,6777.086449384689,894.5296303566495,2.081496238708496,267,1000.0,0.08940943330526352,2.5235729217529297,318.9167175292969,2.0661773681640625,1688.1393430827195,0.04978539049625397,110.55557250976562
268.0,211.07806396484375,1480.9706873838381,1.0,-0.004433676600456238,-312.8661193847656,338.9913635253906,0.0,0.05472792312502861,0.8086041808128357,0.017999379770019416,268000,1581.9663545886247,0.8117340803146362,0.2173403650522232,0.7789364457130432,314.6490173339844,268.0,268.0,39.404735194115695,6801.213069438934,896.8068653304589,2.3252010345458984,268,1000.0,0.08940476924180984,2.5264766216278076,316.7384033203125,2.651808977127075,1684.6467749590854,0.03683576360344887,94.95808410644531
269.0,211.53269958496094,1474.3273774191794,1.0,-0.005655884742736816,-312.57861328125,304.57989501953125,0.0,0.054354265332221985,0.8021230697631836,0.017297050171870294,269000,1206.8181105449921,0.8116416931152344,0.2274789661169052,0.7912890315055847,313.3468017578125,269.0,269.0,39.409749618738125,6825.722127199173,897.6116788247854,2.448577642440796,269,1000.0,0.08934489637613297,2.528977632522583,315.8804626464844,2.8966715335845947,1677.8785309497157,-0.06287933140993118,159.93569946289062
270.0,212.01072692871094,1475.6637629697198,1.0,-0.012432791292667389,-313.7982482910156,338.2414245605469,0.0,0.05471267178654671,0.7855726480484009,0.017644720880324885,270000,1513.9669900751892,0.8117290735244751,0.17726410925388336,0.7828975319862366,315.36309814453125,270.0,270.0,39.41281940357631,6850.562940835953,901.2481057966803,1.9259734153747559,270,1000.0,0.08957332372665405,2.530566453933716,318.0709228515625,1.7621276378631592,1678.1541382096796,0.038955189287662506,56.78369140625
271.0,212.4683380126953,1469.7982888479291,1.0,-0.017944952473044395,-313.7339782714844,338.83935546875,0.0,0.054616183042526245,0.8353627324104309,0.01695622994987775,271000,1778.9998789599977,0.811724066734314,0.17380408942699432,0.8184172511100769,314.08203125,271.0,271.0,39.419504598972495,6874.769299030304,902.2146940030239,2.155006170272827,271,1000.0,0.08952432125806808,2.533475875854492,315.9493408203125,2.077500104904175,1679.6796582315337,0.025848278775811195,141.71322631835938
272.0,212.89219665527344,1458.4020564657446,1.0,0.05891912803053856,-313.703857421875,338.515869140625,0.0,0.054484929889440536,0.827354907989502,0.01662212523270047,272000,1473.7645622882806,0.8116983771324158,0.23576992750167847,0.8075363636016846,313.4794921875,272.0,272.0,39.42573425425629,6899.047161579132,900.2417125551505,3.367774486541748,272,1000.0,0.0893358513712883,2.5388753414154053,317.09033203125,4.80936336517334,1675.6756736527109,0.028143322095274925,117.16253662109375
273.0,213.32167053222656,1451.0359335408739,1.0,-0.046046171337366104,-314.3930358886719,337.4903869628906,0.0,0.0544571615755558,0.7537423968315125,0.017297050171870294,273000,1350.1989119909952,0.8115652203559875,0.16773392260074615,0.7420129776000977,315.6316223144531,273.0,273.0,39.43105537617243,6923.476873636246,900.9321965388381,2.1925971508026123,273,1000.0,0.08937221765518188,2.5418670177459717,318.1051025390625,2.108546018600464,1671.12039901167,0.012202970683574677,113.12865447998047
274.0,213.75840759277344,1448.8977923419006,1.0,-0.010640290565788746,-314.7616882324219,344.8606872558594,0.0,0.05387848988175392,0.7425952553749084,0.01662212523270047,274000,1786.1102302071636,0.8116329908370972,0.19928093254566193,0.7260249853134155,316.744873046875,274.0,274.0,39.43568125414815,6948.022483348846,901.5753606321275,2.2117018699645996,274,1000.0,0.0893125981092453,2.543870687484741,319.19671630859375,2.0540928840637207,1669.6055444356546,0.03690820187330246,7.932825088500977
275.0,214.22161865234375,1453.2635201817584,1.0,0.04225803539156914,-313.2641906738281,345.1080627441406,0.0,0.05409516021609306,0.744544506072998,0.01662212523270047,275000,1888.9671415131168,0.811541736125946,0.18214727938175201,0.7364605665206909,316.8307800292969,275.0,275.0,39.441902655349246,6972.280277729034,904.0143256477955,2.1218295097351074,275,1000.0,0.08939307928085327,2.544384479522705,320.18670654296875,2.0658841133117676,1669.2546886793164,0.032807182520627975,152.8060302734375
276.0,214.69573974609375,1456.678780050894,1.0,0.061774034053087234,-315.33367919921875,341.1722106933594,0.0,0.05413573607802391,0.7873537540435791,0.015973535632157008,276000,1916.959129213888,0.8115884065628052,0.22078679502010345,0.7863585948944092,316.9847412109375,276.0,276.0,39.44691213263496,6996.745374441147,908.069549860916,1.8797749280929565,276,1000.0,0.08959965407848358,2.5453360080718994,319.4808349609375,1.898358941078186,1669.418548167654,0.08271240442991257,98.97969055175781
277.0,215.14857482910156,1453.8626312012918,1.0,0.03825342282652855,-314.9120788574219,342.15460205078125,0.0,0.05420801043510437,0.7985124588012695,0.01662212523270047,277000,1655.6105297377544,0.8114914298057556,0.18342545628547668,0.8081901669502258,317.8061218261719,277.0,277.0,39.45337761679529,7020.945144176483,910.411216225691,1.7135051488876343,277,1000.0,0.08972274512052536,2.5461204051971436,320.7899169921875,1.768209457397461,1665.9811046995546,0.032776396721601486,111.1444320678711
278.0,215.6035919189453,1450.372050762494,1.0,0.06822478026151657,-314.8895568847656,344.4316101074219,0.0,0.05389462411403656,0.7578055262565613,0.016294603698363365,278000,1827.2174565466212,0.8115513920783997,0.19346007704734802,0.772372305393219,318.462646484375,278.0,278.0,39.45921170450269,7045.249714612961,912.4187613209816,1.6136516332626343,278,1000.0,0.08977308124303818,2.5461859703063965,320.55548095703125,1.5374236106872559,1671.0109588917376,0.10100070387125015,60.80653381347656
279.0,216.0657196044922,1458.8694593703403,1.0,0.14028386771678925,-316.37030029296875,345.3916015625,0.0,0.05393875017762184,0.7863491773605347,0.016294603698363365,279000,2005.4979277748164,0.8116194009780884,0.1620921641588211,0.7819119691848755,317.208984375,279.0,279.0,39.46497671925445,7069.559472560883,915.7350629518522,1.8969796895980835,279,1000.0,0.0899345651268959,2.547510862350464,320.5733337402344,1.9302431344985962,1681.5787117323434,0.12628865242004395,57.6231575012207
280.0,216.5209197998047,1460.7483942200292,1.0,0.12180536985397339,-316.83111572265625,326.7961120605469,0.0,0.05413004383444786,0.7877165079116821,0.016294603698363365,280000,594.3847479645189,0.8116223812103271,0.1539362519979477,0.7427472472190857,319.5933837890625,280.0,280.0,39.470462106883915,7093.912385463715,919.3604254159144,2.696451425552368,280,1000.0,0.0901855081319809,2.549605131149292,322.8577880859375,2.7216145992279053,1670.7411105093013,0.08837798982858658,18.637325286865234
281.0,216.8970184326172,1465.5413235476954,1.0,-0.041919220238924026,-315.2887878417969,344.6850891113281,0.0,0.05453925579786301,0.7354787588119507,0.01662212523270047,281000,1842.500220462985,0.8116817474365234,0.1879166066646576,0.7488585114479065,320.2167663574219,281.0,281.0,39.47375870927504,7118.653231620789,917.2678198191944,1.869279384613037,281,1000.0,0.09028168022632599,2.5552515983581543,323.39544677734375,1.9105980396270752,1670.6245138457034,0.04786897823214531,43.19320297241211
282.0,217.35069274902344,1465.860634271062,1.0,0.006086856126785278,-318.7648010253906,349.6690368652344,0.0,0.0543677844107151,0.7545257806777954,0.015973535632157008,282000,2230.100275101581,0.8117235898971558,0.2094501107931137,0.7392192482948303,322.528076171875,282.0,282.0,39.478874912907365,7143.060703277588,919.8624401004682,2.3938469886779785,282,1000.0,0.09033098071813583,2.556727886199951,325.41748046875,2.1431772708892822,1678.7471772986762,0.028266092762351036,81.89273834228516
283.0,217.8217315673828,1476.4069207965942,1.0,0.12429272383451462,-318.13983154296875,348.5697021484375,0.0,0.05447477102279663,0.7128421664237976,0.015973535632157008,283000,1904.920602494402,0.8118205666542053,0.16152751445770264,0.7090389728546143,320.7090759277344,283.0,283.0,39.48495334830424,7167.2871816158295,924.7140788819185,3.26381778717041,283,1000.0,0.09049135446548462,2.5582046508789062,323.2850036621094,2.5820651054382324,1679.790984549199,0.10811730474233627,135.45335388183594
284.0,218.23492431640625,1471.517121023832,1.0,0.040639299899339676,-316.9599914550781,347.30279541015625,0.0,0.05447624251246452,0.7811591029167175,0.0156587938752642,284000,1794.1249986070404,0.8117225170135498,0.16756977140903473,0.7553974986076355,320.98236083984375,284.0,284.0,39.48702981037678,7192.23505449295,925.7100215427214,1.6806968450546265,284,1000.0,0.0906590074300766,2.560548782348633,323.2419738769531,1.9835717678070068,1685.0704064933295,0.12272738665342331,96.1130599975586
285.0,218.68997192382812,1476.6852103637339,1.0,0.1379154920578003,-317.74200439453125,346.83282470703125,0.0,0.05443842336535454,0.7437896728515625,0.015973535632157008,285000,1858.069528027605,0.8118780255317688,0.19921432435512543,0.7774019241333008,321.147216796875,285.0,285.0,39.492408793951284,7216.576772689819,928.8534513176427,1.730146884918213,285,1000.0,0.09075099229812622,2.562182903289795,324.02313232421875,1.7930452823638916,1685.3709209135566,0.1266949623823166,166.7075958251953
286.0,219.1479949951172,1481.136921582686,1.0,0.12754878401756287,-318.3489685058594,348.00628662109375,0.0,0.05457071214914322,0.7359546422958374,0.016294603698363365,286000,1992.6962088532812,0.8120238184928894,0.17461679875850677,0.7377837896347046,320.2702941894531,286.0,286.0,39.497318915643135,7240.997815847397,933.35286969655,1.638889193534851,286,1000.0,0.09090083092451096,2.5639047622680664,322.9158630371094,2.1393165588378906,1688.4496741878286,0.15716059505939484,80.69941711425781
287.0,219.53419494628906,1472.6473017386847,1.0,0.03759421780705452,-318.93829345703125,348.4849853515625,0.0,0.05414622277021408,0.7543832063674927,0.017297050171870294,287000,2069.0537429333317,0.8119622468948364,0.1934853047132492,0.7670964598655701,318.63739013671875,287.0,287.0,39.50257405783471,7265.3493309021,932.8141139255717,2.3690686225891113,287,1000.0,0.0909489244222641,2.565080165863037,320.8064270019531,2.504399538040161,1696.0178669296242,0.04254825785756111,66.39656066894531
288.0,219.95233154296875,1471.199992319914,1.0,0.06391546875238419,-318.70245361328125,348.9554748535156,0.0,0.054325684905052185,0.8197507858276367,0.017297050171870294,288000,2083.1479629136325,0.8119802474975586,0.18886511027812958,0.7680333256721497,317.95751953125,288.0,288.0,39.50778260281642,7289.702965497971,933.8440824413935,2.0803682804107666,288,1000.0,0.09097815304994583,2.565106153488159,320.1418762207031,2.2050325870513916,1698.609792276144,0.05697047337889671,61.51707458496094
289.0,220.38632202148438,1472.8864060146263,1.0,0.07931441068649292,-318.92266845703125,345.118408203125,0.0,0.05447119101881981,0.7458674907684326,0.01695622994987775,289000,1757.962568139279,0.8119499683380127,0.25871554017066956,0.765388548374176,316.4780578613281,289.0,289.0,39.50989311704806,7314.623685359955,936.5094454616742,2.162324905395508,289,1000.0,0.09107062220573425,2.566481113433838,318.48016357421875,2.37380313873291,1702.5126427329344,0.025071019306778908,57.68296813964844
290.0,220.83262634277344,1477.5488775145727,1.0,0.037664175033569336,-319.7513122558594,349.5896911621094,0.0,0.054480232298374176,0.7707707285881042,0.017297050171870294,290000,1934.4882393392115,0.812066912651062,0.21982285380363464,0.7541369795799255,317.6094055175781,290.0,290.0,39.51472376272585,7339.036500453949,939.8774409537832,1.856886386871338,290,1000.0,0.09123927354812622,2.566981792449951,320.0526123046875,2.126387357711792,1707.2819692065398,-0.02382448874413967,78.92875671386719
291.0,221.2782745361328,1486.5920636828191,1.0,-0.104301817715168,-320.4670104980469,349.89105224609375,0.0,0.05447328835725784,0.8215359449386597,0.01662212523270047,291000,1792.1983274550844,0.8122082948684692,0.21905915439128876,0.8402425646781921,317.5599365234375,291.0,291.0,39.51947916947924,7363.457366228104,942.959154792003,2.3671298027038574,291,1000.0,0.0912608802318573,2.5677552223205566,321.13873291015625,2.1291050910949707,1707.4476382885637,-0.07906068116426468,79.77114868164062
292.0,221.70277404785156,1482.1039328497354,1.0,-0.05262589082121849,-321.64715576171875,351.1968994140625,0.0,0.054276857525110245,0.7647620439529419,0.01695622994987775,292000,1926.9798183052044,0.8122757077217102,0.1797817498445511,0.7649924159049988,318.44171142578125,292.0,292.0,39.52378554456554,7387.9562895298,944.2678223603564,2.9548892974853516,292,1000.0,0.09123104065656662,2.569751739501953,321.150146484375,3.057461977005005,1709.3190435082333,-0.0074052512645721436,111.83027648925781
293.0,222.1312713623047,1480.3136849536431,1.0,0.06855059415102005,-321.8344421386719,349.4992980957031,0.0,0.05416077375411987,0.8002452850341797,0.017297050171870294,293000,1996.2880193490964,0.812117874622345,0.19002042710781097,0.8119257688522339,318.3899230957031,293.0,293.0,39.52783616732773,7412.497834682465,946.1269376080959,3.933762311935425,293,1000.0,0.09124639630317688,2.5702974796295166,321.8837890625,3.360700845718384,1708.876204144958,0.04414923116564751,190.9485321044922
294.0,222.0635986328125,1465.74946859549,1.0,0.07755167037248611,-321.2142639160156,348.31866455078125,0.0,0.05430961772799492,0.8542611598968506,0.017297050171870294,294000,1757.5721543340871,0.8124668002128601,0.2113838642835617,0.8414834141731262,320.95050048828125,294.0,294.0,39.532560031803975,7436.907697439194,943.2228949833474,2.6313064098358154,294,1000.0,0.09147011488676071,2.5735597610473633,324.83111572265625,2.4662704467773438,1706.4628898334474,-0.014048616401851177,137.36163330078125
295.0,222.47901916503906,1466.2200469069492,1.0,0.02884845994412899,-322.3266906738281,350.38580322265625,0.0,0.054179295897483826,0.7887561917304993,0.01662212523270047,295000,2018.5259706351528,0.8124477863311768,0.1742975115776062,0.8011372685432434,321.812744140625,295.0,295.0,39.53782508860691,7461.209597110748,945.9481606114389,2.086888313293457,295,1000.0,0.09157612919807434,2.576294422149658,324.2640075683594,2.0253422260284424,1708.9932204334523,0.09740671515464783,9.775412559509277
296.0,222.59385681152344,1456.9114392650124,1.0,-0.019946778193116188,-322.1469421386719,352.6490478515625,0.0,0.054400790482759476,0.8065306544303894,0.015047793132436803,296000,1843.8386554312867,0.812589168548584,0.25190916657447815,0.7822965383529663,322.241943359375,296.0,296.0,39.54135794639224,7485.832944869995,945.1183340866638,1.8348695039749146,296,1000.0,0.09182170778512955,2.580674409866333,325.37451171875,1.937642216682434,1708.110865027539,-0.06704398989677429,61.69258117675781
297.0,223.0122528076172,1454.8328294355167,1.0,-0.1231154203414917,-322.6142578125,349.681640625,0.0,0.054401904344558716,0.7674283385276794,0.014751292160020392,297000,1518.5385729567083,0.8125882744789124,0.26029300689697266,0.7600852847099304,321.90960693359375,297.0,297.0,39.544921089181315,7510.446141242981,946.6380774142795,2.305043935775757,297,1000.0,0.09185384213924408,2.5820178985595703,323.98883056640625,2.027878999710083,1708.4504833054025,-0.04444882273674011,41.838191986083984
298.0,223.3949737548828,1455.562829792858,1.0,0.02156917192041874,-323.8154602050781,355.458984375,0.0,0.055042073130607605,0.8156046867370605,0.015350253774398782,298000,1990.4651375926428,0.8124988079071045,0.1742289960384369,0.8466770648956299,320.7297058105469,298.0,298.0,39.54509657027115,7535.700398921967,945.7267841867257,2.5036802291870117,298,1000.0,0.09179472923278809,2.5808043479919434,324.047119140625,2.311075448989868,1710.0379910452484,0.031045058742165565,102.77542114257812
299.0,223.82684326171875,1457.576547363899,1.0,-0.036828551441431046,-322.3775939941406,356.4599609375,0.0,0.05497017130255699,0.7952525019645691,0.016294603698363365,299000,2271.865985696017,0.8124736547470093,0.2491074651479721,0.815041720867157,322.9960632324219,299.0,299.0,39.54961357375724,7560.124435663223,948.6617036206947,2.838759422302246,299,1000.0,0.0920003280043602,2.581874370574951,325.71881103515625,1.9543756246566772,1714.3732614414998,0.018652668222784996,218.5118408203125
300.0,224.26675415039062,1465.2732932226118,1.0,0.004862894769757986,-324.36578369140625,355.2802429199219,0.0,0.054957855492830276,0.8782811760902405,0.01695622994987775,300000,1916.6554025814735,0.8126009106636047,0.18634536862373352,0.8865406513214111,324.9788818359375,300.0,300.0,39.552185076126335,7584.915964126587,952.295859512594,1.9860339164733887,300,1000.0,0.09226873517036438,2.583148717880249,327.5240478515625,1.7162697315216064,1720.1537352681084,0.06222596764564514,100.42403411865234
301.0,224.69821166992188,1471.2132552727264,1.0,0.13581909239292145,-324.6889343261719,355.80474853515625,0.0,0.05505196377635002,0.8271844983100891,0.015973535632157008,301000,1904.4770113566833,0.8126055002212524,0.18893229961395264,0.816122829914093,325.11663818359375,301.0,301.0,39.55491922640295,7609.672978401184,955.2024110363349,2.378145217895508,301,1000.0,0.09240260720252991,2.5845224857330322,327.7304382324219,2.3219733238220215,1725.3711894910268,0.11303802579641342,176.87408447265625
302.0,225.13902282714844,1480.1360926726252,1.0,0.10129225254058838,-325.6942443847656,358.7304382324219,0.0,0.055027276277542114,0.7994577884674072,0.015350253774398782,302000,2113.6983366824234,0.8126828670501709,0.21610848605632782,0.8219136595726013,326.583740234375,302.0,302.0,39.559637255801825,7634.043710947037,959.2831892962779,2.2428619861602783,302,1000.0,0.0926380380988121,2.5859034061431885,329.6175537109375,2.608114719390869,1732.0647291831347,0.13261717557907104,142.56005859375
303.0,225.5775909423828,1485.078677185998,1.0,0.016010165214538574,-327.5928649902344,357.8866882324219,0.0,0.05529942736029625,0.8315359354019165,0.014751292160020392,303000,1885.8121171284424,0.8127819895744324,0.21912239491939545,0.8347228765487671,328.46673583984375,303.0,303.0,39.564048026028686,7658.468107223511,963.0366558244727,2.051436424255371,303,1000.0,0.09281206130981445,2.587129592895508,331.6776123046875,2.025437593460083,1737.9460789841155,0.06776608526706696,82.82393646240234
304.0,226.0104522705078,1490.4694403791832,1.0,0.02777722477912903,-326.28741455078125,358.3455810546875,0.0,0.055069614201784134,0.7901464700698853,0.015047793132436803,304000,1950.3043700117894,0.8129091262817383,0.23163065314292908,0.7517439723014832,327.4153747558594,304.0,304.0,39.56827810827242,7682.922142028809,966.0675355515048,2.4501636028289795,304,1000.0,0.09287115186452866,2.588792324066162,330.13641357421875,2.668659210205078,1741.8593783156941,0.012385408394038677,87.7376480102539
305.0,226.4432830810547,1495.6790914181151,1.0,-0.10377517342567444,-327.3236999511719,357.88641357421875,0.0,0.055035971105098724,0.7811629772186279,0.015047793132436803,305000,2014.7769902033895,0.8128851056098938,0.18200449645519257,0.786005973815918,328.9698791503906,305.0,305.0,39.57288047163383,7707.298441886902,969.2334343988546,2.96581768989563,305,1000.0,0.09294383972883224,2.589980125427246,331.5982666015625,2.662623167037964,1750.7966014618505,-0.05669378116726875,29.389892578125
306.0,226.8700714111328,1503.277053948911,1.0,-0.07460469752550125,-327.9170837402344,356.7092590332031,0.0,0.05533463880419731,0.7907102704048157,0.015350253774398782,306000,1832.098466299468,0.8128291368484497,0.14953958988189697,0.8116883635520935,331.6063232421875,306.0,306.0,39.575285237597164,7732.098408460617,972.1985605379558,2.1700661182403564,306,1000.0,0.09308823943138123,2.5905826091766357,335.26776123046875,2.0538148880004883,1750.4484292990692,-0.0941847637295723,124.11300659179688
307.0,227.2963409423828,1511.478310887496,1.0,-0.03420634567737579,-327.5962829589844,359.3016357421875,0.0,0.0552523247897625,0.8316828608512878,0.0156587938752642,307000,2015.6031134983125,0.8128183484077454,0.24060198664665222,0.8085131049156189,330.50927734375,307.0,307.0,39.5794205728386,7756.5561990737915,975.3937061566636,3.3781304359436035,307,1000.0,0.09319157898426056,2.5915005207061768,331.71343994140625,2.485058307647705,1753.692532061851,-0.06707208603620529,86.84142303466797
308.0,227.7240753173828,1513.6427971011954,1.0,-0.005042862147092819,-327.9413757324219,353.5992736816406,0.0,0.05538775026798248,0.8342248201370239,0.015350253774398782,308000,1584.9804420852638,0.8130105137825012,0.22033345699310303,0.8302692770957947,331.0004577636719,308.0,308.0,39.58313768732868,7781.091090679169,978.5694923160033,2.373664140701294,308,1000.0,0.09328634291887283,2.592942237854004,333.978271484375,2.2441892623901367,1758.3917067116563,0.03673120215535164,48.227516174316406
309.0,228.14866638183594,1527.682465949663,1.0,0.026362547650933266,-328.9913635253906,359.34539794921875,0.0,0.055394284427165985,0.902786374092102,0.015047793132436803,309000,2002.7707385100282,0.8131566047668457,0.24933533370494843,0.8578901290893555,330.3212890625,309.0,309.0,39.588303865212566,7805.335663080215,981.9601710934974,2.2523512840270996,309,1000.0,0.09355222433805466,2.5942115783691406,333.358642578125,1.960392713546753,1763.0500020273182,-0.00886391568928957,105.73562622070312
310.0,228.5636444091797,1534.454300671874,1.0,-0.1175372302532196,-326.79266357421875,360.56103515625,0.0,0.055643320083618164,0.8067948818206787,0.0156587938752642,310000,2085.2345349422276,0.8131436109542847,0.1705307960510254,0.7731799483299255,332.18353271484375,310.0,310.0,39.5919821061947,7829.868157863617,985.1820608190317,2.671215772628784,310,1000.0,0.09373102337121964,2.595547676086426,334.077392578125,2.246758460998535,1768.6947573219138,-0.012006138451397419,48.42724609375
311.0,228.98431396484375,1538.79612196546,1.0,0.16653592884540558,-329.3147277832031,359.72198486328125,0.0,0.05562257021665573,0.7811177372932434,0.016294603698363365,311000,1939.110783402626,0.8132004737854004,0.23443248867988586,0.8018789291381836,331.32940673828125,311.0,311.0,39.595697829995,7854.388659477234,988.07604900756,2.2940759658813477,311,1000.0,0.09386998414993286,2.5970733165740967,333.6535949707031,2.130068778991699,1769.8482126754316,0.09681233018636703,86.25867462158203
312.0,229.3923797607422,1537.2665710942124,1.0,0.008957087993621826,-327.47821044921875,356.5714416503906,0.0,0.05580106005072594,0.8623368740081787,0.016294603698363365,312000,1887.7365632908118,0.8131991028785706,0.23449499905109406,0.8360260725021362,329.64971923828125,312.0,312.0,39.6001849953982,7878.751072406769,990.2127673538838,2.257784366607666,312,1000.0,0.09393732249736786,2.5983211994171143,331.92706298828125,2.0846052169799805,1771.8470941774597,-0.05628528073430061,195.6908721923828
313.0,229.79444885253906,1537.862101799103,1.0,0.04180917143821716,-327.1260681152344,354.1262512207031,0.0,0.055912651121616364,0.8391990065574646,0.0156587938752642,313000,1578.672038641534,0.8132468461990356,0.22184884548187256,0.799637496471405,331.14276123046875,313.0,313.0,39.603251120949736,7903.391543388367,991.7793070848772,2.150650978088379,313,1000.0,0.0939372330904007,2.5990076065063477,333.3153381347656,2.179279327392578,1769.5505549948502,0.025148704648017883,92.76534271240234
