total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
917,60.33965228350278,25.98114585876465,1175.0,2.4488258361816406,1175.0,-597.507200148189,-716.451580325734,15197.30335354805,147.06796264648438,152.32337951660156,917.0,0.6235448122024536,0.2170402854681015,-671.2140759398992,0.36603763699531555,0.22824788093566895,0.03596341237425804,162.44815063476562,0.022404113465423047,2.507408857345581,-130.6304931640625,0.5395377278327942,0.5876591801643372,780.2868085106383,917000,0.0,0.027405062690377235,162.13400268554688,-55.29691131708289,0.2303292155265808,1.0
918,60.34318202558211,64.22367858886719,1176.0,2.6374175548553467,1176.0,-602.0022107912574,-742.3085872019686,15212.986275911331,101.86947631835938,152.1222686767578,918.0,0.6516219973564148,0.1988135129213333,-1098.5640011874648,0.3660784661769867,0.18606695532798767,0.03585033863782883,161.18856811523438,0.023313810312614223,2.6539132595062256,-129.11627197265625,0.5401307940483093,0.6573653221130371,780.4736394557823,918000,0.0,0.027386043220758438,160.89157104492188,-57.52534368400692,0.27048245072364807,1.0
919,60.34219803695066,44.96748352050781,1177.0,2.6627533435821533,1177.0,-616.8003215747071,-726.849546496768,15229.806501865387,158.28990173339844,152.12408447265625,919.0,0.5662520527839661,0.3907081186771393,-1494.5352293476012,0.36607611179351807,0.18794190883636475,0.03594984486699104,161.43194580078125,0.0247480794341294,2.6591579914093018,-130.2015380859375,0.5404390692710876,0.7263974547386169,780.4375531011045,919000,0.0,0.027389923110604286,160.99392700195312,-58.078532980849616,0.5019209384918213,1.0
920,60.343805958017235,96.41224670410156,1178.0,2.678114652633667,1178.0,-623.4676631289778,-738.0025507289107,15245.972397565842,149.13381958007812,152.12545776367188,920.0,0.7527457475662231,0.34653571248054504,-1261.649392525237,0.36602574586868286,0.15397408604621887,0.0361882783472538,160.87554931640625,0.023313810312614223,2.69073748588562,-129.8564910888672,0.5408238172531128,0.6709074378013611,780.6239388794567,920000,0.0,0.027401579543948174,160.4490966796875,-59.602158034658714,0.06600602716207504,1.0
921,60.34660534111948,39.6867790222168,1179.0,2.7989163398742676,1179.0,-639.9295093444241,-750.627610192942,15261.836101531982,44.16908645629883,152.12559509277344,921.0,0.6501328945159912,0.13643808662891388,-1912.8514158071976,0.36600178480148315,0.2024945169687271,0.036231376230716705,159.7989959716797,0.024260444499685715,2.76297664642334,-129.97105407714844,0.5411363840103149,0.7561836242675781,780.8100084817642,921000,0.0,0.027395572513341904,159.25833129882812,-60.6121223800659,0.38553768396377563,1.0
922,60.35883874556476,43.544342041015625,1180.0,2.8867909908294678,1180.0,-641.1794603197993,-762.7405841926567,15275.310446023941,146.5648193359375,152.1342315673828,922.0,0.5755848288536072,0.44458404183387756,-333.87672906530315,0.36596524715423584,0.18361254036426544,0.03637393191456795,160.18289184570312,0.02285443614607805,2.8201067447662354,-132.26986694335938,0.5414782166481018,0.6387954950332642,780.9957627118644,922000,0.0,0.027403661981225014,159.68167114257812,-61.66870398291438,0.43759995698928833,1.0
923,60.357721215149795,75.10712432861328,1181.0,2.6728951930999756,1181.0,-651.9239111514407,-781.4258275597974,15292.161158800125,155.52084350585938,152.13723754882812,923.0,0.797677218914032,0.36078810691833496,-1578.6220258817407,0.3659208416938782,0.19849611818790436,0.036634910851716995,160.7112579345703,0.02285443614607805,2.563735008239746,-131.30908203125,0.5418012738227844,0.6584146618843079,781.1812023708721,923000,0.0,0.027411703020334244,159.8091278076172,-63.14912015674316,0.1353428214788437,1.0
924,60.359029378873544,39.899192810058594,1182.0,2.601468801498413,1182.0,-658.3382416239891,-799.3489917616408,15308.397260665894,146.6120147705078,152.0481414794922,924.0,0.8501076102256775,0.21460753679275513,-1250.323824195664,0.36598244309425354,0.175598606467247,0.03681602701544762,162.39254760742188,0.02378241789989777,2.505415201187134,-133.5388946533203,0.5422220230102539,0.7974951863288879,781.3663282571912,924000,0.0,0.027410181239247322,161.4429473876953,-64.61058693793794,0.08782748878002167,1.0
925,60.35960667192712,48.47722625732422,1183.0,2.4383673667907715,1183.0,-668.4806201768467,-815.7638008865201,15324.818218708038,107.49211120605469,152.05447387695312,925.0,0.7210988998413086,0.05895942449569702,-1677.6313704877964,0.3659539520740509,0.2139618843793869,0.036639779806137085,162.88235473632812,0.025752950698953586,2.3790462017059326,-133.77381896972656,0.5425770282745361,0.7900803089141846,781.5511411665258,925000,0.0,0.02739844098687172,162.3150634765625,-65.98354226352468,0.02914636954665184,1.0
926,60.358089460939446,19.52826499938965,1184.0,2.5166547298431396,1184.0,-667.6788423293395,-824.2044164936822,15341.771223545074,152.18898010253906,152.0634765625,926.0,0.771651566028595,-0.06760695576667786,-1772.2242733586118,0.3659363389015198,0.20046837627887726,0.03643244877457619,162.29153442382812,0.0252455158307554,2.483464479446411,-132.93283081054688,0.5429036021232605,0.7813715934753418,781.7356418918919,926000,0.0,0.0273871049284935,161.93955993652344,-66.62888741361927,-0.049427829682826996,1.0
927,60.36261654255028,59.18461990356445,1185.0,2.565497875213623,1185.0,-669.420267162213,-841.8261022761841,15357.187164783478,102.08477020263672,152.06436157226562,927.0,0.6929043531417847,-0.07354959845542908,-1104.8958573958225,0.3659060299396515,0.2074546068906784,0.036184970289468765,160.98399353027344,0.02285443614607805,2.5504708290100098,-132.51162719726562,0.5432887077331543,0.7075631618499756,781.9198312236286,927000,0.0,0.02736961469054222,160.5430450439453,-68.2387846460527,0.1850745528936386,1.0
928,60.36962361308492,34.09748840332031,1186.0,2.673231601715088,1186.0,-681.7471498647496,-860.7570887371143,15371.969286203384,19.670406341552734,151.96780395507812,928.0,0.7182632684707642,0.1398988962173462,-1553.8769372690717,0.3658662736415863,0.19918940961360931,0.03625304624438286,160.31809997558594,0.023313810312614223,2.667912721633911,-132.48065185546875,0.5437928438186646,0.7828897833824158,782.1037099494098,928000,0.0,0.027370208874344826,159.95938110351562,-69.77844117583598,0.007139071822166443,1.0
929,60.38404535532654,59.72663497924805,1187.0,2.8848941326141357,1187.0,-676.5735776612371,-880.8664268362538,15384.858608484268,10.291841506958008,151.87399291992188,929.0,0.6608867049217224,0.004010394215583801,-557.2471859161108,0.36582043766975403,0.2153647243976593,0.0361587293446064,159.8394012451172,0.021962663920618613,2.865119695663452,-131.75999450683594,0.5443239212036133,0.7346035838127136,782.2872788542544,929000,0.0,0.027369564399123192,159.5986328125,-71.4315254908025,0.07402282953262329,1.0
930,60.38858696215956,44.103515625,1191.0,2.9028384685516357,1191.0,-685.3206406160721,-883.7334766978472,15400.260989427567,49.963401794433594,151.7602081298828,930.0,0.7494407892227173,0.15462726354599,-1434.7246583633712,0.3658764958381653,0.19455213844776154,0.03599154204130173,159.8279266357422,0.021105688340196396,2.841630458831787,-129.81793212890625,0.5447587966918945,0.7058883905410767,780.5306465155331,930000,0.0,0.027354242280125618,159.61343383789062,-73.39768569880442,0.1444074511528015,1.0
931,60.39274007224618,61.1554069519043,1192.0,2.948009967803955,1192.0,-694.3218544123041,-895.2805841977967,15415.76022028923,112.31686401367188,151.75880432128906,931.0,0.7742943167686462,0.023328155279159546,-1113.7609501820377,0.3658156394958496,0.19186395406723022,0.035879720002412796,159.29945373535156,0.021962663920618613,2.934539318084717,-130.36468505859375,0.5450851917266846,0.7988758087158203,780.7147651006711,931000,0.0,0.027372682467103004,158.73333740234375,-74.29778738328997,-0.061889469623565674,1.0
932,60.39407076240953,32.68471145629883,1193.0,3.0424301624298096,1193.0,-708.4575057620624,-893.0053893857271,15431.978474617004,141.4632568359375,151.6986083984375,932.0,0.8082200288772583,0.08834347128868103,-1857.1149906700696,0.365816593170166,0.21785995364189148,0.03571130335330963,158.87794494628906,0.021962663920618613,2.9474048614501953,-130.75869750976562,0.5455793738365173,0.7032098770141602,780.8985750209556,932000,0.0,0.027367595583200455,158.109619140625,-75.89721714645063,0.16128849983215332,1.0
933,60.39244076945395,74.76280975341797,1194.0,2.802947759628296,1194.0,-726.4477889716734,-892.5584104108476,15448.953347682953,129.31661987304688,151.59405517578125,933.0,0.7353087663650513,0.3183896839618683,-1943.8275162785626,0.3658845126628876,0.22244255244731903,0.03604193776845932,160.1584014892578,0.024260444499685715,2.7077019214630127,-133.2053985595703,0.5460547804832458,0.76472008228302,781.0820770519263,933000,0.0,0.027379145845770836,159.29734802246094,-77.85447264303086,0.24023492634296417,1.0
934,60.39126237715665,44.947288513183594,1198.0,2.7118403911590576,1198.0,-737.1292325216959,-906.2193745546697,15465.813484191895,163.50216674804688,151.60105895996094,934.0,0.8090665340423584,0.050538450479507446,-2011.8272804347714,0.36586636304855347,0.1930064558982849,0.03612244129180908,160.40109252929688,0.023313810312614223,2.5841336250305176,-132.07196044921875,0.5464301705360413,0.8130999803543091,779.6151919866444,934000,0.0,0.027394775301218033,159.5106658935547,-79.58117688479321,0.05752699822187424,1.0
935,60.3901341759802,61.44316482543945,1199.0,2.873684883117676,1199.0,-760.0169579941182,-920.063606264515,15482.661410808563,65.39067077636719,151.61383056640625,935.0,0.7613250613212585,0.05550075322389603,-2596.5230843065574,0.3657732307910919,0.20228320360183716,0.03619569540023804,160.97119140625,0.022404113465423047,2.8618836402893066,-131.95408630371094,0.5468435287475586,0.7577593922615051,779.7989991659716,935000,0.0,0.027408068999648094,160.49916076660156,-81.10522678921082,0.0857158824801445,1.0
936,60.38809650759132,32.388431549072266,1200.0,2.6937665939331055,1200.0,-774.7263405167292,-935.6655381986986,15499.743395328522,128.2501983642578,151.6239776611328,936.0,0.7994462251663208,-0.0927061215043068,-1653.471289130158,0.3657301366329193,0.18021495640277863,0.036069605499506,160.8582763671875,0.022404113465423047,2.556079387664795,-132.24607849121094,0.5472022294998169,0.8283901810646057,779.9825,936000,0.0,0.027415962889790535,160.20065307617188,-82.3496203567044,-0.039727583527565,1.0
937,60.394372524935136,30.346837997436523,1201.0,2.8620712757110596,1201.0,-784.097768928211,-930.297198458898,15514.69053864479,52.17018127441406,151.63555908203125,937.0,0.7791083455085754,0.10324610024690628,-1377.265925934577,0.3656843602657318,0.1949114352464676,0.03601430729031563,160.24334716796875,0.022404113465423047,2.8312430381774902,-132.1205596923828,0.547562837600708,0.7673778533935547,780.165695253955,937000,0.0,0.0274396613240242,159.85049438476562,-83.67107994943429,0.09864093363285065,1.0
938,60.40141640651153,27.644092559814453,1203.0,2.95969557762146,1203.0,-795.9147724662196,-929.2898327361659,15529.437152385712,-10.240254402160645,151.62387084960938,938.0,0.7125073075294495,0.07590264081954956,-1461.3135338567045,0.36574289202690125,0.1884257048368454,0.03609006479382515,159.17251586914062,0.021529912675834345,2.9374356269836426,-132.552001953125,0.5478704571723938,0.7728052735328674,778.9667497921862,938000,0.0,0.02743981033563614,158.39308166503906,-83.60796516470417,-0.2357686460018158,1.0
939,60.40996110198145,44.164974212646484,1213.0,2.779398202896118,1213.0,-789.0711083575968,-918.8730525227813,15543.794150352478,160.95953369140625,151.59718322753906,939.0,0.7923121452331543,-0.0882875919342041,-702.0214536181044,0.3659549355506897,0.17826645076274872,0.03586426004767418,160.13613891601562,0.02068982289990824,2.713442802429199,-130.57080078125,0.5481938123703003,0.8012062311172485,774.007419620775,939000,0.0,0.027423391118645668,159.31570434570312,-85.0142656176236,-0.1325540989637375,1.0
940,60.42493896555242,34.871131896972656,1214.0,2.800316572189331,1214.0,-793.2863675368684,-919.8374294532971,15556.49068236351,10.150185585021973,151.4301300048828,940.0,0.7514253258705139,-0.168582022190094,-491.7645812197349,0.36617153882980347,0.19261598587036133,0.03580433502793312,160.31369018554688,0.01988251313764228,2.7013087272644043,-129.76211547851562,0.548709511756897,0.7760315537452698,773.4802306425041,940000,0.0,0.027393603697419167,159.4892120361328,-85.0496809875449,0.26882776618003845,1.0
941,60.44203430654482,24.73043441772461,1215.0,2.8059680461883545,1215.0,-779.7195810489023,-942.9443512075245,15568.635483503342,150.1266632080078,151.25616455078125,941.0,0.6942054629325867,0.32040858268737793,-141.219020796339,0.3663562536239624,0.2133823037147522,0.03585292398929596,161.06951904296875,0.01988251313764228,2.7596006393432617,-133.07513427734375,0.5492159724235535,0.7460283637046814,773.6666666666666,941000,0.0,0.027383217588067055,160.2422332763672,-86.88493691844539,0.47800904512405396,1.0
942,60.45982776689543,24.451753616333008,1221.0,2.8069748878479004,1221.0,-776.018795206901,-915.4178629284837,15580.593508005142,143.32237243652344,151.25621032714844,942.0,0.808692455291748,0.3563232421875,-115.14257650132443,0.36640921235084534,0.16483034193515778,0.03612016513943672,160.78076171875,0.021529912675834345,2.7304229736328125,-130.69232177734375,0.549582302570343,0.775968074798584,770.8918918918919,942000,0.0,0.02738841436803341,160.11643981933594,-88.56820806958073,0.3507055640220642,1.0
943,60.46916298097586,48.381622314453125,1225.0,2.7369184494018555,1225.0,-781.8820826187034,-914.0991474205345,15594.725534677505,108.21754455566406,151.16737365722656,943.0,0.8798220753669739,0.3007701635360718,-856.495111167613,0.3664306402206421,0.18618734180927277,0.03631186485290527,161.7840576171875,0.02028215165170889,2.6370768547058105,-132.98973083496094,0.5499729514122009,0.8496792912483215,769.2677551020408,943000,0.0,0.02738169953227043,161.12130737304688,-89.87450692986253,0.05286329984664917,1.0
944,60.48644266747825,27.641651153564453,1230.0,2.8938255310058594,1230.0,-769.0811236318634,-872.1964461295601,15606.803084611893,147.75624084472656,151.02261352539062,944.0,0.7147158980369568,0.0463753417134285,-75.33451311578713,0.366483598947525,0.18528079986572266,0.03656480461359024,160.10140991210938,0.01988251313764228,2.9044747352600098,-127.10965728759766,0.5504148602485657,0.7530927658081055,767.0951219512195,944000,0.0,0.02738073840737343,159.59619140625,-91.4959701457003,0.2956806421279907,1.0
945,60.50301244947962,38.85848617553711,1233.0,2.813488721847534,1233.0,-770.3766923979425,-867.1951369083315,15619.05699801445,138.255615234375,150.91856384277344,945.0,0.7052438855171204,0.21478399634361267,-118.7788224422454,0.36657601594924927,0.21048060059547424,0.036692630499601364,159.44357299804688,0.021529912675834345,2.772952079772949,-128.58433532714844,0.5508378744125366,0.7028204798698425,766.3633414436334,945000,0.0,0.02737857587635517,159.1201171875,-93.71662330243619,0.31776559352874756,1.0
946,60.50478006869975,45.94391632080078,1236.0,2.6825754642486572,1236.0,-784.2526850004429,-861.9408317097858,15635.128314256668,84.61212158203125,150.75730895996094,946.0,0.8187482953071594,0.2248917818069458,-1620.2459656240583,0.36669546365737915,0.1898982673883438,0.03664401173591614,158.51177978515625,0.021529912675834345,2.701608180999756,-131.19676208496094,0.5513307452201843,0.743292510509491,764.6302588996764,946000,0.0,0.02735809236764908,158.25482177734375,-93.61460914288327,0.052860572934150696,1.0
947,60.50995336517086,49.022422790527344,1237.0,2.9209136962890625,1237.0,-795.5723235869303,-884.0454879427165,15650.317796230316,35.399574279785156,150.73028564453125,947.0,0.8121894001960754,0.09342169761657715,-1417.0686842765795,0.366670697927475,0.20116856694221497,0.03627356141805649,157.48171997070312,0.02028215165170889,2.847477912902832,-127.44925689697266,0.5516606569290161,0.8074429631233215,764.8205335489087,947000,0.0,0.027358029037714005,156.94296264648438,-95.41100705119463,-0.0757255107164383,1.0
948,60.51742654259774,67.13726806640625,1239.0,2.7552034854888916,1239.0,-804.8499198102433,-871.5402538899076,15664.909335374832,96.93346405029297,150.64328002929688,948.0,0.8668875098228455,-0.1367962658405304,-938.3628597923025,0.36664095520973206,0.14909973740577698,0.03576035797595978,158.4415283203125,0.021105688340196396,2.6883065700531006,-128.6566925048828,0.5522522330284119,0.8086022138595581,764.4237288135594,948000,0.0,0.027339447289705276,157.3717041015625,-96.44532354160897,-0.14207331836223602,1.0
