total/epochs,total/episodes,train/loss_actor,eval/episodes,obs_rms_mean,reference_actor_Q_std,rollout/episode_steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/return,rollout/Q_mean,rollout/return_history,rollout/actions_mean,obs_rms_std,total/steps,eval/return_history,train/param_noise_distance,train/loss_critic,rollout/actions_std,reference_action_mean,ret_rms_std,ret_rms_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_std,eval/Q,reference_Q_std,rollout/episodes,reference_Q_mean,eval/return,reference_perturbed_action_mean
518,1451.0,-642.4692993164062,518.0,-0.07134172320365906,255.20172119140625,356.45210199862163,427.37982177734375,6390.041446685791,81.06363696101874,561.3514699438184,486.38555908203125,1047.9213386934916,0.41556692123413086,1.9026029109954834,518000,1123.6898139746647,0.18404190242290497,383.67889404296875,0.5893720984458923,0.5877363085746765,1.0,0.0,0.6551619172096252,0.01695622994987775,0.5248488783836365,763.4283447265625,268.03485107421875,1451.0,405.1796875,2410.702881097187,0.42625460028648376
519,1455.0,-645.0333862304688,519.0,-0.07154079526662827,256.2344970703125,356.5010309278351,427.0801696777344,6404.970682621002,81.03081586434648,561.2594656045077,486.6662902832031,1032.8004293717643,0.4153532385826111,1.9030961990356445,519000,1139.8215645751566,0.21188294887542725,471.7160949707031,0.5894825458526611,0.5308341979980469,1.0,0.0,0.5803183913230896,0.015973535632157008,0.5983777046203613,780.6414794921875,269.4804382324219,1455.0,403.8330993652344,2898.5757205335185,0.5346081852912903
520,1456.0,-642.5054931640625,520.0,-0.07137800008058548,261.0158386230469,356.9429945054945,416.20703125,6418.564052581787,81.01500518497382,562.945233273264,487.1876220703125,1042.6607342637462,0.41529133915901184,1.9027090072631836,520000,1143.0288207450847,0.20352186262607574,281.70196533203125,0.5894297957420349,0.5462039113044739,1.0,0.0,0.6281924843788147,0.016294603698363365,0.5761789083480835,727.6190795898438,273.9619445800781,1456.0,393.1520080566406,1541.2115114408923,0.5078431963920593
521,1457.0,-645.9285278320312,521.0,-0.07135643810033798,251.85614013671875,357.3843514070007,424.839111328125,6432.386394739151,80.9963780201559,563.2321204400279,487.6028137207031,1041.8923200299807,0.41542237997055054,1.9016883373260498,521000,1148.8255694693553,0.21511556208133698,428.55157470703125,0.5892223119735718,0.5651283860206604,1.0,0.0,0.5471675992012024,0.015973535632157008,0.5773093700408936,759.2503051757812,266.0372314453125,1457.0,400.11822509765625,1664.3131225211478,0.6052160263061523
522,1458.0,-647.6145629882812,522.0,-0.07114339619874954,260.76806640625,357.82510288065845,420.54974365234375,6446.700729608536,80.97165075502078,565.0111085533986,488.116455078125,1043.338480259307,0.41528767347335815,1.902403473854065,522000,1164.562051608979,0.1678953617811203,349.6688537597656,0.5893340110778809,0.5734244585037231,1.0,0.0,0.5698878169059753,0.015973535632157008,0.5652342438697815,756.0079345703125,274.31646728515625,1458.0,395.2689208984375,2418.61532397724,0.5811900496482849
523,1459.0,-642.8152465820312,523.0,-0.0710107609629631,245.33615112304688,358.26525017135026,440.40106201171875,6460.171849727631,80.95759867782006,566.7032358308921,488.6925964355469,1068.0913320547106,0.41519638895988464,1.9023547172546387,523000,1170.1181788444005,0.24082128703594208,420.92254638671875,0.5893257856369019,0.5126801133155823,1.0,0.0,0.5353785157203674,0.0156587938752642,0.6261786818504333,713.9320068359375,259.89910888671875,1459.0,413.77392578125,1467.3293013467046,0.6064903140068054
524,1461.0,-649.3479614257812,524.0,-0.07084856182336807,252.3534698486328,358.5681040383299,433.6227111816406,6473.036494255066,80.95118889953103,568.146088994608,489.2069091796875,1089.305499925818,0.41510698199272156,1.9023404121398926,524000,1165.170719660078,0.20808950066566467,548.828857421875,0.5892912149429321,0.5180519223213196,1.0,0.0,0.5680931806564331,0.015350253774398782,0.594299852848053,662.2335205078125,266.0252685546875,1461.0,409.0353698730469,1012.1072922858281,0.5386309623718262
525,1462.0,-649.4218139648438,525.0,-0.07101066410541534,250.352783203125,358.5889192886457,441.0223083496094,6487.700223445892,80.92235798792045,568.381857185668,489.6300964355469,1088.3458397324184,0.4147149622440338,1.9028717279434204,525000,1184.1027266009464,0.2037859559059143,360.87628173828125,0.5894536375999451,0.4835226535797119,1.0,0.0,0.6593949198722839,0.0156587938752642,0.6517357230186462,752.921630859375,264.0627746582031,1462.0,415.6784362792969,3111.6320591171234,0.47176921367645264
526,1463.0,-652.1402587890625,526.0,-0.07100408524274826,251.46759033203125,359.02734107997264,441.123779296875,6501.893624544144,80.8995087237956,569.8674663888089,490.0475158691406,1090.398210470078,0.4149300158023834,1.9018694162368774,526000,1194.2363348586289,0.20733043551445007,287.7867126464844,0.5893095135688782,0.4904441833496094,1.0,0.0,0.6582851409912109,0.01662212523270047,0.6199901103973389,718.5863647460938,264.3293151855469,1463.0,416.4139099121094,1592.0168204689458,0.4926050007343292
527,1464.0,-647.1015014648438,527.0,-0.07081300020217896,257.0043640136719,359.46516393442624,429.83074951171875,6516.824456453323,80.86760714846864,570.145305409936,490.5522155761719,1095.6545263691169,0.41489356756210327,1.90152108669281,527000,1214.1014754273274,0.19371040165424347,260.01239013671875,0.5893973112106323,0.5338510870933533,1.0,0.0,0.5731188058853149,0.01662212523270047,0.5991678237915039,779.6337890625,270.26214599609375,1464.0,406.02996826171875,3492.226321628275,0.5979161858558655
528,1466.0,-650.9747314453125,528.0,-0.07075745612382889,254.0526580810547,359.77080491132335,433.5657043457031,6531.424993753433,80.83993929425387,571.9572252886514,491.01361083984375,1107.6306093918754,0.41466042399406433,1.9019676446914673,528000,1237.1984480944695,0.20026491582393646,444.9539489746094,0.5895735025405884,0.4793134033679962,1.0,0.0,0.7245191931724548,0.015350253774398782,0.6387352347373962,795.3834228515625,267.74969482421875,1466.0,408.6661682128906,3317.801332793248,0.4606029689311981
529,1467.0,-655.786865234375,529.0,-0.07068473100662231,250.3119354248047,360.2072256305385,443.10968017578125,6544.817235708237,80.82731433871051,573.3510780998852,491.5404357910156,1115.2975456544882,0.41426223516464233,1.9022661447525024,529000,1249.9382183123232,0.19740942120552063,407.6181945800781,0.5898472666740417,0.45456376671791077,1.0,0.0,0.6336116194725037,0.015350253774398782,0.6307015419006348,741.37890625,263.0793762207031,1467.0,418.29681396484375,1815.4434092725023,0.524958074092865
530,1468.0,-651.9226684570312,530.0,-0.07096081227064133,256.0721130371094,360.64305177111714,439.3597412109375,6558.617714881897,80.80971067994986,575.1300849918957,492.01434326171875,1140.682777111658,0.41400259733200073,1.902380108833313,530000,1260.4531418480008,0.20657403767108917,268.6219482421875,0.5900208950042725,0.5345775485038757,1.0,0.0,0.630299985408783,0.015047793132436803,0.5894799828529358,737.1968383789062,266.8060302734375,1468.0,416.2740478515625,1811.9262766133093,0.5288544297218323
531,1470.0,-657.2616577148438,531.0,-0.07097561657428741,250.36837768554688,361.00272108843535,445.4661560058594,6570.567488193512,80.81493736334656,576.2464846126369,492.4944152832031,1156.5082936467888,0.4138169586658478,1.9033147096633911,531000,1258.5473713902702,0.20588117837905884,313.94305419921875,0.5901414155960083,0.460131973028183,1.0,0.0,0.5981141328811646,0.016294603698363365,0.6360211968421936,665.018310546875,262.4115295410156,1470.0,419.59307861328125,567.6012262897491,0.51052325963974
532,1471.0,-656.0010375976562,532.0,-0.07087543606758118,255.04266357421875,361.43711760707004,449.28955078125,6585.089209794998,80.78857902314763,577.7260401764516,493.0296630859375,1178.5129449086521,0.41374385356903076,1.903410792350769,532000,1276.7735573698722,0.22151483595371246,227.05218505859375,0.5901622772216797,0.49163269996643066,1.0,0.0,0.5925657749176025,0.015973535632157008,0.6467013955116272,770.2509155273438,267.92718505859375,1471.0,423.1121826171875,2529.2691275402312,0.5929861664772034
533,1472.0,-657.8816528320312,533.0,-0.07080397754907608,257.0003967285156,361.8709239130435,439.3998718261719,6599.687870025635,80.76139515942437,578.1653645572845,493.4524841308594,1182.7736064757496,0.41389337182044983,1.9025241136550903,533000,1297.3653730699252,0.19745425879955292,484.6446228027344,0.5899753570556641,0.503431499004364,1.0,0.0,0.5806041955947876,0.015973535632157008,0.6311892867088318,777.4805297851562,270.02996826171875,1472.0,413.5315246582031,2618.2723991837424,0.5052286982536316
534,1473.0,-657.6674194335938,534.0,-0.07078757137060165,249.45538330078125,362.3041412084182,451.42626953125,6614.129880189896,80.73624341720192,579.871257323693,494.0013427734375,1205.43002203915,0.41364094614982605,1.903149962425232,534000,1308.3582013433636,0.22557292878627777,373.43499755859375,0.5899929404258728,0.46418341994285583,1.0,0.0,0.6022611260414124,0.015973535632157008,0.6191664338111877,780.8754272460938,261.9159240722656,1473.0,425.5123291015625,2620.5131896399453,0.4901144504547119
535,1474.0,-657.9259643554688,535.0,-0.07067429274320602,258.5083923339844,362.719131614654,437.44378662109375,6628.224523305893,80.7154311262171,581.1911314510993,494.52435302734375,1204.3132990341471,0.41334471106529236,1.903631329536438,535000,1325.0916665895472,0.18546831607818604,601.819580078125,0.5901120901107788,0.5848650336265564,1.0,0.0,0.5430123209953308,0.015973535632157008,0.5994258522987366,783.8700561523438,272.7950134277344,1474.0,410.0106201171875,2653.6685550007755,0.5945616364479065
536,1475.0,-659.6009521484375,536.0,-0.07068681716918945,253.42007446289062,363.151186440678,444.6025390625,6641.044907808304,80.71019055597566,582.6179137809542,495.06622314453125,1201.6059177616314,0.41324132680892944,1.9038615226745605,536000,1326.733498893089,0.20547112822532654,388.0985412597656,0.5901368260383606,0.4864175021648407,1.0,0.0,0.5931383371353149,0.015350253774398782,0.5973911285400391,711.8523559570312,265.2998352050781,1475.0,420.2785949707031,1037.9585402441583,0.5505229830741882
537,1478.0,-660.4177856445312,537.0,-0.07064653933048248,247.87701416015625,363.2699594046008,445.66375732421875,6654.9813759326935,80.6914354324154,583.7590873584109,495.28564453125,1201.2461541902621,0.4130434989929199,1.9039950370788574,537000,1344.0147353938169,0.24427704513072968,440.9339904785156,0.5903387069702148,0.48324644565582275,1.0,0.0,0.6455888748168945,0.015350253774398782,0.6101831793785095,764.0330200195312,258.7125549316406,1478.0,422.5163879394531,2713.477880603635,0.42380955815315247
538,1479.0,-663.5028076171875,538.0,-0.07065827399492264,259.77593994140625,363.21433400946586,440.8834228515625,6669.249238729477,80.66875007095874,583.884756476781,495.67230224609375,1204.439445353924,0.41273757815361023,1.9047861099243164,538000,1366.0515689791248,0.23157815635204315,456.9544982910156,0.5905664563179016,0.5198678374290466,1.0,0.0,0.5258863568305969,0.015973535632157008,0.635391891002655,777.4150390625,270.47320556640625,1479.0,416.67645263671875,3187.222828492861,0.5756634473800659
539,1481.0,-660.0106201171875,539.0,-0.07055085152387619,257.42376708984375,363.52667116812967,446.4790344238281,6683.302344799042,80.64875299550839,585.4252270403178,496.1098327636719,1228.240180304917,0.41248366236686707,1.9050837755203247,539000,1387.0905194623622,0.194658562541008,796.9715576171875,0.5907581448554993,0.543523371219635,1.0,0.0,0.6061584949493408,0.015350253774398782,0.5908702611923218,768.7369995117188,271.49664306640625,1481.0,419.6676025390625,2832.4114632295873,0.5266423225402832
540,1484.0,-667.1342163085938,540.0,-0.07057149708271027,256.561767578125,363.80323450134773,446.16070556640625,6697.493116617203,80.62718252896771,587.2450436355581,496.5738830566406,1248.4167705448658,0.41223159432411194,1.905676007270813,540000,1405.9421170098162,0.20647138357162476,264.0536193847656,0.5909199118614197,0.5384655594825745,1.0,0.0,0.6282615661621094,0.0156587938752642,0.6232665181159973,796.0043334960938,270.2041931152344,1484.0,420.2470703125,2977.123749728954,0.5419089794158936
541,1485.0,-666.8399047851562,541.0,-0.0704326257109642,260.4721374511719,363.6996632996633,444.4144592285156,6712.048456430435,80.60132514116438,587.143808798316,497.06475830078125,1247.06600391239,0.41203299164772034,1.906043529510498,541000,1432.490671172218,0.22519364953041077,469.0191345214844,0.591036856174469,0.49236977100372314,1.0,0.0,0.6122208833694458,0.015973535632157008,0.603407084941864,807.8961181640625,273.2240295410156,1485.0,420.1112060546875,3527.949351047522,0.5294204950332642
542,1486.0,-663.31005859375,542.0,-0.07007521390914917,249.78494262695312,364.1278600269179,465.9599609375,6726.140464544296,80.58113012314575,588.9324970267726,497.63140869140625,1270.9363293499437,0.41189974546432495,1.9061559438705444,542000,1450.7771019024976,0.17375051975250244,258.2969970703125,0.5910719633102417,0.4869905710220337,1.0,0.0,0.6127039790153503,0.015350253774398782,0.6368364095687866,802.3888549804688,264.4875793457031,1486.0,437.47186279296875,2772.0965312721905,0.4687304198741913
543,1487.0,-664.8673706054688,543.0,-0.06975474208593369,253.7371368408203,364.55548083389374,465.8464660644531,6740.794288635254,80.55430513811692,590.8452979980625,498.1605529785156,1294.1132681033303,0.4118811786174774,1.9062434434890747,543000,1472.8977775746512,0.1853787750005722,792.7139892578125,0.591120183467865,0.559582531452179,1.0,0.0,0.6102821230888367,0.014751292160020392,0.5706400871276855,806.3575439453125,268.2831726074219,1487.0,438.84033203125,3015.1621683831554,0.5524464845657349
544,1488.0,-668.765625,544.0,-0.06951308995485306,253.20750427246094,364.9764784946237,460.2872314453125,6755.46201634407,80.52743079360879,592.7672272902034,498.65228271484375,1319.2439634973146,0.41178739070892334,1.9063568115234375,544000,1493.5998154254764,0.1902087926864624,311.2514953613281,0.5912041068077087,0.4454982280731201,1.0,0.0,0.5761823058128357,0.01662212523270047,0.6640516519546509,791.06982421875,268.8167419433594,1488.0,433.5024108886719,2776.1054962010444,0.5799819827079773
545,1490.0,-665.8763427734375,545.0,-0.06948679685592651,252.0945281982422,365.4724832214765,459.227783203125,6770.156475543976,80.50035504625612,595.0686014877012,499.1470947265625,1346.5046741788628,0.41143688559532166,1.906641960144043,545000,1513.2213871357892,0.20148026943206787,309.37481689453125,0.5913313031196594,0.4920099973678589,1.0,0.0,0.618874192237854,0.015350253774398782,0.6011969447135925,804.52197265625,265.45806884765625,1490.0,433.03143310546875,3234.4589399434594,0.515771746635437
546,1491.0,-666.83984375,546.0,-0.06936782598495483,251.90518188476562,365.8980549966465,460.379150390625,6784.437156915665,80.4783045920676,596.6125254835993,499.62255859375,1372.6605879278784,0.411123663187027,1.9068174362182617,546000,1527.4186947091139,0.18561653792858124,346.580322265625,0.5915035009384155,0.5079743266105652,1.0,0.0,0.5831420421600342,0.0156587938752642,0.5838027596473694,797.4669189453125,267.0208740234375,1491.0,433.9543151855469,2861.847195236257,0.5582765936851501
547,1493.0,-665.4654541015625,547.0,-0.069370336830616,252.5474090576172,366.23911587407906,455.39569091796875,6798.695685148239,80.45660893381687,598.0953753282254,500.0975341796875,1384.1398733673266,0.410929411649704,1.9069470167160034,547000,1549.944670860355,0.20246659219264984,419.6336669921875,0.5915936827659607,0.5734363198280334,1.0,0.0,0.5220161080360413,0.014460633428115275,0.5672299861907959,777.4429931640625,267.4903564453125,1493.0,428.6733093261719,2993.4730081854627,0.5967662930488586
548,1495.0,-671.4454956054688,548.0,-0.0692417174577713,249.26589965820312,366.10501672240804,455.4488220214844,6812.931744813919,80.43526935627145,598.2453701556756,500.5093078613281,1379.7482734703613,0.410787969827652,1.9075288772583008,548000,1568.0239586745097,0.18002185225486755,395.245849609375,0.5916926860809326,0.5546435713768005,1.0,0.0,0.6155006289482117,0.014751292160020392,0.5458254814147949,750.8919067382812,262.9206237792969,1495.0,431.2952880859375,2686.405410802733,0.5141854882240295
549,1498.0,-667.5062255859375,549.0,-0.06908758729696274,250.90431213378906,366.4859813084112,459.4278564453125,6827.638960361481,80.40846963163587,600.7762330066581,500.9102783203125,1408.645465475881,0.4106309115886688,1.9080770015716553,549000,1593.1372922586088,0.2215827852487564,614.3853759765625,0.5918843746185303,0.5341830849647522,1.0,0.0,0.5790647864341736,0.015047793132436803,0.6041326522827148,807.9393920898438,265.4580078125,1498.0,433.3963928222656,3295.868076136053,0.594702422618866
550,1499.0,-671.615478515625,550.0,-0.06922662258148193,250.75021362304688,366.9086057371581,456.0470275878906,6841.419985532761,80.39266718942265,600.6499208175912,501.1466369628906,1403.2778879395116,0.4110441207885742,1.9082565307617188,550000,1610.4224194735152,0.18444962799549103,264.5172119140625,0.5918083190917969,0.6201595664024353,1.0,0.0,0.608494222164154,0.015047793132436803,0.533035397529602,782.0490112304688,264.18292236328125,1499.0,429.523193359375,2079.7963898925436,0.6102398633956909
